ID,triple1,triple2,question,answer,inferred triple,label,LLM output
1078,Canan Dağdeviren academicAdvisor Robert S. Langer.,academicAdvisor has range SpaceMission.,"Given the previous statements, is Robert S. Langer a Person?",No,Robert S. Langer is not a Person.,False,No
1567,Stylomastoid artery supplies Mastoid cells.,supplies has range RailwayTunnel.,"Given the previous statements, is Mastoid cells an AnatomicalStructure?",No,Mastoid cells is not an AnatomicalStructure.,False,No
1406,Canoeing at the 2020 Summer Olympics – Women's slalom C-1 bronzeMedalist Andrea Herzog.,bronzeMedalist has range ProgrammingLanguage.,"Given the previous statements, is Andrea Herzog a Person?",No,Andrea Herzog is not a Person.,False,No
658,Whiteout releaseLocation Japan.,releaseLocation has range Place.,"Given the previous statements, is Japan a Place?",Yes,Japan is a Place.,True,No
1721,Romney Academy trustee John Baker White.,trustee has range Cricketer.,"Given the previous statements, is John Baker White a Person?",No,John Baker White is not a Person.,False,No
1390,Cartaya twinTown Loulé.,twinTown has range Train.,"Given the previous statements, is Loulé a Settlement?",No,Loulé is not a Settlement.,False,No
991,2007 Lethbridge municipal election firstPopularVote Acclamation.,firstPopularVote has range Person.,"Given the previous statements, is Acclamation a Person?",Yes,Acclamation is a Person.,True,No
110,Cabeção careerStation Cabeção   CareerStation  3.,careerStation has range CareerStation.,"Given the previous statements, is Cabeção   CareerStation  3 a CareerStation?",Yes,Cabeção   CareerStation  3 is a CareerStation.,True,No
1151,Cade Cunningham draftTeam Detroit Pistons.,draftTeam has range AutomobileEngine.,"Given the previous statements, is Detroit Pistons a SportsTeam?",No,Detroit Pistons is not a SportsTeam.,False,Yes
1075,Cam Connor whaDraftTeam Phoenix Roadrunners.,whaDraftTeam has range SoftballLeague.,"Given the previous statements, is Phoenix Roadrunners a HockeyTeam?",No,Phoenix Roadrunners is not a HockeyTeam.,False,No
1682,Cadwalader Ringgold restingPlace Baltimore.,restingPlace has range GolfTournament.,"Given the previous statements, is Baltimore a Place?",No,Baltimore is not a Place.,False,No
871,Cabaret Cartoons company BBC Television.,company has range Organisation.,"Given the previous statements, is BBC Television an Organisation?",Yes,BBC Television is an Organisation.,True,BBC
1190,"Cabanage River mouthPlace Petit-Saguenay, Quebec.",mouthPlace has range BusCompany.,"Given the previous statements, is Petit-Saguenay, Quebec a PopulatedPlace?",No,"Petit-Saguenay, Quebec is not a PopulatedPlace.",False,No
1137,Cal Poly San Luis Obispo College of Engineering dean Amy Fleischer.,dean has range Weapon.,"Given the previous statements, is Amy Fleischer a Person?",No,Amy Fleischer is not a Person.,False,No
1792,Cabbage associatedBand John Robb.,associatedBand has range ClubMoss.,"Given the previous statements, is John Robb a Band?",No,John Robb is not a Band.,False,No
