ID,triple1,triple2,question,answer,inferred triple,label,LLM output
1414,E F I.,F has range H.,"Given the previous statements, is I a A?",No,I is not a A.,False,No
144,B X E.,X has range F.,"Given the previous statements, is E a F?",Yes,E is a F.,True,No
1893,I U D.,U has range L.,"Given the previous statements, is D a P?",No,D is not a P.,False,No
1781,H T D.,T has range S.,"Given the previous statements, is D a I?",No,D is not a I.,False,No
962,J L M.,L has range E.,"Given the previous statements, is M a E?",Yes,M is a E.,True,No
623,G X M.,X has range I.,"Given the previous statements, is M a I?",Yes,M is a I.,True,No
536,F K E.,K has range Z.,"Given the previous statements, is E a Z?",Yes,E is a Z.,True,No
1596,F L A.,L has range V.,"Given the previous statements, is A a C?",No,A is not a C.,False,No
717,H E F.,E has range B.,"Given the previous statements, is F a B?",Yes,F is a B.,True,No
1523,F S I.,S has range J.,"Given the previous statements, is I a Q?",No,I is not a Q.,False,No
1122,B N A.,N has range I.,"Given the previous statements, is A a F?",No,A is not a F.,False,B
1336,D L K.,L has range U.,"Given the previous statements, is K a A?",No,K is not a A.,False,No
344,D R L.,R has range S.,"Given the previous statements, is L a S?",Yes,L is a S.,True,No
1478,E A X.,A has range F.,"Given the previous statements, is X a Z?",No,X is not a Z.,False,No
1948,J R Z.,R has range T.,"Given the previous statements, is Z a E?",No,Z is not a E.,False,No
303,D A L.,A has range M.,"Given the previous statements, is L a M?",Yes,L is a M.,True,No
1853,I V B.,V has range Q.,"Given the previous statements, is B a L?",No,B is not a L.,False,No
1638,G Q I.,Q has range E.,"Given the previous statements, is I a M?",No,I is not a M.,False,No
1828,I D N.,D has range B.,"Given the previous statements, is N a T?",No,N is not a T.,False,No
353,D B G.,B has range P.,"Given the previous statements, is G a P?",Yes,G is a P.,True,No
1940,J R M.,R has range E.,"Given the previous statements, is M a A?",No,M is not a A.,False,No
1974,J P G.,P has range R.,"Given the previous statements, is G a W?",No,G is not a W.,False,No
757,H I F.,I has range K.,"Given the previous statements, is F a K?",Yes,F is a K.,True,No
1327,D I J.,I has range Z.,"Given the previous statements, is J a R?",No,J is not a R.,False,No
1674,G V J.,V has range C.,"Given the previous statements, is J a Q?",No,J is not a Q.,False,No
799,H Y L.,Y has range Z.,"Given the previous statements, is L a Z?",Yes,L is a Z.,True,No
1011,A H P.,H has range Q.,"Given the previous statements, is P a T?",No,P is not a T.,False,No
366,D L P.,L has range H.,"Given the previous statements, is P a H?",Yes,P is a H.,True,No
1656,G P Q.,P has range U.,"Given the previous statements, is Q a Z?",No,Q is not a Z.,False,No
1803,I F O.,F has range K.,"Given the previous statements, is O a P?",No,O is not a P.,False,No
511,F B C.,B has range Q.,"Given the previous statements, is C a Q?",Yes,C is a Q.,True,No
960,J K S.,K has range P.,"Given the previous statements, is S a P?",Yes,S is a P.,True,No
816,I P X.,P has range W.,"Given the previous statements, is X a W?",Yes,X is a W.,True,No
943,J Q C.,Q has range B.,"Given the previous statements, is C a B?",Yes,C is a B.,True,No
183,B P T.,P has range W.,"Given the previous statements, is T a W?",Yes,T is a W.,True,No
1427,E M D.,M has range W.,"Given the previous statements, is D a L?",No,D is not a L.,False,No
1892,I P Q.,P has range U.,"Given the previous statements, is Q a M?",No,Q is not a M.,False,No
1031,A X U.,X has range J.,"Given the previous statements, is U a B?",No,U is not a B.,False,No
441,E J B.,J has range L.,"Given the previous statements, is B a L?",Yes,B is a L.,True,No
174,B C F.,C has range U.,"Given the previous statements, is F a U?",Yes,F is a U.,True,No
1471,E W D.,W has range P.,"Given the previous statements, is D a L?",No,D is not a L.,False,No
737,H P R.,P has range V.,"Given the previous statements, is R a V?",Yes,R is a V.,True,No
1103,B N Z.,N has range J.,"Given the previous statements, is Z a C?",No,Z is not a C.,False,No
1121,B V Z.,V has range I.,"Given the previous statements, is Z a Y?",No,Z is not a Y.,False,No
27,A P V.,P has range O.,"Given the previous statements, is V a O?",Yes,V is a O.,True,No
1460,E A V.,A has range R.,"Given the previous statements, is V a K?",No,V is not a K.,False,No
546,F L X.,L has range Q.,"Given the previous statements, is X a Q?",Yes,X is a Q.,True,No
107,B Z E.,Z has range S.,"Given the previous statements, is E a S?",Yes,E is a S.,True,No
289,C F B.,F has range O.,"Given the previous statements, is B a O?",Yes,B is a O.,True,No
478,E J M.,J has range V.,"Given the previous statements, is M a V?",Yes,M is a V.,True,No
1061,A C W.,C has range R.,"Given the previous statements, is W a F?",No,W is not a F.,False,No
972,J Z A.,Z has range I.,"Given the previous statements, is A a I?",Yes,A is a I.,True,Z
1873,I A S.,A has range C.,"Given the previous statements, is S a W?",No,S is not a W.,False,No
147,B U L.,U has range F.,"Given the previous statements, is L a F?",Yes,L is a F.,True,No
1428,E S O.,S has range N.,"Given the previous statements, is O a L?",No,O is not a L.,False,No
319,D U E.,U has range C.,"Given the previous statements, is E a C?",Yes,E is a C.,True,No
416,E H W.,H has range A.,"Given the previous statements, is W a A?",Yes,W is a A.,True,No
1581,F X U.,X has range B.,"Given the previous statements, is U a K?",No,U is not a K.,False,No
1505,F Z Y.,Z has range R.,"Given the previous statements, is Y a M?",No,Y is not a M.,False,No
437,E N P.,N has range X.,"Given the previous statements, is P a X?",Yes,P is a X.,True,No
1515,F S P.,S has range V.,"Given the previous statements, is P a Z?",No,P is not a Z.,False,No
336,D O R.,O has range T.,"Given the previous statements, is R a T?",Yes,R is a T.,True,No
727,H G V.,G has range Q.,"Given the previous statements, is V a Q?",Yes,V is a Q.,True,No
991,J I O.,I has range Y.,"Given the previous statements, is O a Y?",Yes,O is a Y.,True,No
1548,F B U.,B has range C.,"Given the previous statements, is U a S?",No,U is not a S.,False,No
1820,I M K.,M has range B.,"Given the previous statements, is K a A?",No,K is not a A.,False,No
1921,J X M.,X has range P.,"Given the previous statements, is M a C?",No,M is not a C.,False,No
1854,I K E.,K has range Z.,"Given the previous statements, is E a D?",No,E is not a D.,False,No
503,F G K.,G has range M.,"Given the previous statements, is K a M?",Yes,K is a M.,True,No
1920,J S Y.,S has range H.,"Given the previous statements, is Y a U?",No,Y is not a U.,False,No
1865,I Z G.,Z has range E.,"Given the previous statements, is G a D?",No,G is not a D.,False,No
1307,D Y A.,Y has range X.,"Given the previous statements, is A a S?",No,A is not a S.,False,S
613,G A R.,A has range M.,"Given the previous statements, is R a M?",Yes,R is a M.,True,No
120,B X A.,X has range V.,"Given the previous statements, is A a V?",Yes,A is a V.,True,No
716,H K O.,K has range V.,"Given the previous statements, is O a V?",Yes,O is a V.,True,No
1866,I B O.,B has range P.,"Given the previous statements, is O a Z?",No,O is not a Z.,False,No
1259,C T A.,T has range W.,"Given the previous statements, is A a K?",No,A is not a K.,False,T
1010,A M N.,M has range V.,"Given the previous statements, is N a U?",No,N is not a U.,False,No
849,I E A.,E has range F.,"Given the previous statements, is A a F?",Yes,A is a F.,True,No
742,H E G.,E has range K.,"Given the previous statements, is G a K?",Yes,G is a K.,True,No
811,I P S.,P has range W.,"Given the previous statements, is S a W?",Yes,S is a W.,True,No
838,I V B.,V has range J.,"Given the previous statements, is B a J?",Yes,B is a J.,True,No
490,E C N.,C has range G.,"Given the previous statements, is N a G?",Yes,N is a G.,True,No
427,E H V.,H has range R.,"Given the previous statements, is V a R?",Yes,V is a R.,True,No
1020,A W E.,W has range L.,"Given the previous statements, is E a O?",No,E is not a O.,False,No
1816,I N B.,N has range K.,"Given the previous statements, is B a X?",No,B is not a X.,False,No
1332,D L X.,L has range Q.,"Given the previous statements, is X a P?",No,X is not a P.,False,No
756,H S I.,S has range N.,"Given the previous statements, is I a N?",Yes,I is a N.,True,No
457,E A I.,A has range D.,"Given the previous statements, is I a D?",Yes,I is a D.,True,I
508,F E O.,E has range B.,"Given the previous statements, is O a B?",Yes,O is a B.,True,No
246,C G E.,G has range L.,"Given the previous statements, is E a L?",Yes,E is a L.,True,No
474,E D L.,D has range R.,"Given the previous statements, is L a R?",Yes,L is a R.,True,No
1443,E D O.,D has range V.,"Given the previous statements, is O a M?",No,O is not a M.,False,No
1047,A F S.,F has range M.,"Given the previous statements, is S a L?",No,S is not a L.,False,No
398,D E A.,E has range I.,"Given the previous statements, is A a I?",Yes,A is a I.,True,D
879,I U C.,U has range K.,"Given the previous statements, is C a K?",Yes,C is a K.,True,No
1370,D U I.,U has range Y.,"Given the previous statements, is I a F?",No,I is not a F.,False,No
1959,J I V.,I has range P.,"Given the previous statements, is V a E?",No,V is not a E.,False,No
895,I E Y.,E has range J.,"Given the previous statements, is Y a J?",Yes,Y is a J.,True,No
207,C W S.,W has range J.,"Given the previous statements, is S a J?",Yes,S is a J.,True,No
631,G W S.,W has range I.,"Given the previous statements, is S a I?",Yes,S is a I.,True,No
1365,D Q X.,Q has range B.,"Given the previous statements, is X a L?",No,X is not a L.,False,No
362,D K E.,K has range Q.,"Given the previous statements, is E a Q?",Yes,E is a Q.,True,No
1769,H N D.,N has range G.,"Given the previous statements, is D a M?",No,D is not a M.,False,No
497,E C F.,C has range Y.,"Given the previous statements, is F a Y?",Yes,F is a Y.,True,No
1736,H N Q.,N has range I.,"Given the previous statements, is Q a F?",No,Q is not a F.,False,No
468,E B G.,B has range P.,"Given the previous statements, is G a P?",Yes,G is a P.,True,No
445,E B G.,B has range O.,"Given the previous statements, is G a O?",Yes,G is a O.,True,No
1284,C A M.,A has range V.,"Given the previous statements, is M a Q?",No,M is not a Q.,False,No
1018,A P F.,P has range M.,"Given the previous statements, is F a B?",No,F is not a B.,False,No
884,I D N.,D has range E.,"Given the previous statements, is N a E?",Yes,N is a E.,True,No
1083,A Y U.,Y has range Z.,"Given the previous statements, is U a F?",No,U is not a F.,False,No
1411,E U V.,U has range R.,"Given the previous statements, is V a D?",No,V is not a D.,False,No
997,J C Q.,C has range Z.,"Given the previous statements, is Q a Z?",Yes,Q is a Z.,True,No
206,C T D.,T has range J.,"Given the previous statements, is D a J?",Yes,D is a J.,True,No
767,H E S.,E has range J.,"Given the previous statements, is S a J?",Yes,S is a J.,True,No
33,A N E.,N has range Z.,"Given the previous statements, is E a Z?",Yes,E is a Z.,True,No
1021,A M W.,M has range B.,"Given the previous statements, is W a D?",No,W is not a D.,False,No
1015,A P C.,P has range N.,"Given the previous statements, is C a R?",No,C is not a R.,False,No
1498,E S K.,S has range O.,"Given the previous statements, is K a X?",No,K is not a X.,False,No
1814,I R A.,R has range E.,"Given the previous statements, is A a B?",No,A is not a B.,False,No
1669,G B O.,B has range N.,"Given the previous statements, is O a J?",No,O is not a J.,False,No
310,D F W.,F has range H.,"Given the previous statements, is W a H?",Yes,W is a H.,True,No
1066,A O R.,O has range W.,"Given the previous statements, is R a Z?",No,R is not a Z.,False,No
765,H F E.,F has range P.,"Given the previous statements, is E a P?",Yes,E is a P.,True,No
382,D F H.,F has range C.,"Given the previous statements, is H a C?",Yes,H is a C.,True,No
1035,A V G.,V has range K.,"Given the previous statements, is G a R?",No,G is not a R.,False,No
1086,A D J.,D has range V.,"Given the previous statements, is J a C?",No,J is not a C.,False,No
979,J C Y.,C has range P.,"Given the previous statements, is Y a P?",Yes,Y is a P.,True,No
1221,C S N.,S has range R.,"Given the previous statements, is N a K?",No,N is not a K.,False,No
1789,H R J.,R has range N.,"Given the previous statements, is J a A?",No,J is not a A.,False,No
63,A W O.,W has range K.,"Given the previous statements, is O a K?",Yes,O is a K.,True,No
275,C E W.,E has range R.,"Given the previous statements, is W a R?",Yes,W is a R.,True,No
1051,A V Q.,V has range T.,"Given the previous statements, is Q a R?",No,Q is not a R.,False,No
827,I O A.,O has range L.,"Given the previous statements, is A a L?",Yes,A is a L.,True,No
260,C M Q.,M has range B.,"Given the previous statements, is Q a B?",Yes,Q is a B.,True,No
1774,H Y S.,Y has range T.,"Given the previous statements, is S a V?",No,S is not a V.,False,No
1629,G L I.,L has range X.,"Given the previous statements, is I a R?",No,I is not a R.,False,No
1320,D P J.,P has range X.,"Given the previous statements, is J a U?",No,J is not a U.,False,No
237,C N F.,N has range L.,"Given the previous statements, is F a L?",Yes,F is a L.,True,No
1012,A M E.,M has range F.,"Given the previous statements, is E a B?",No,E is not a B.,False,No
1643,G I U.,I has range M.,"Given the previous statements, is U a S?",No,U is not a S.,False,No
1709,H J Z.,J has range L.,"Given the previous statements, is Z a M?",No,Z is not a M.,False,No
800,H N Z.,N has range F.,"Given the previous statements, is Z a F?",Yes,Z is a F.,True,No
156,B Q I.,Q has range J.,"Given the previous statements, is I a J?",Yes,I is a J.,True,No
806,I B S.,B has range D.,"Given the previous statements, is S a D?",Yes,S is a D.,True,No
629,G K U.,K has range A.,"Given the previous statements, is U a A?",Yes,U is a A.,True,No
417,E H X.,H has range W.,"Given the previous statements, is X a W?",Yes,X is a W.,True,No
754,H Z M.,Z has range Q.,"Given the previous statements, is M a Q?",Yes,M is a Q.,True,No
1039,A T W.,T has range G.,"Given the previous statements, is W a E?",No,W is not a E.,False,No
927,J E Z.,E has range Y.,"Given the previous statements, is Z a Y?",Yes,Z is a Y.,True,No
480,E Q F.,Q has range Z.,"Given the previous statements, is F a Z?",Yes,F is a Z.,True,No
70,A G L.,G has range H.,"Given the previous statements, is L a H?",Yes,L is a H.,True,No
194,B A I.,A has range E.,"Given the previous statements, is I a E?",Yes,I is a E.,True,I
571,F I R.,I has range P.,"Given the previous statements, is R a P?",Yes,R is a P.,True,No
273,C S M.,S has range T.,"Given the previous statements, is M a T?",Yes,M is a T.,True,No
752,H E K.,E has range O.,"Given the previous statements, is K a O?",Yes,K is a O.,True,No
1818,I Q O.,Q has range E.,"Given the previous statements, is O a A?",No,O is not a A.,False,No
519,F U I.,U has range Z.,"Given the previous statements, is I a Z?",Yes,I is a Z.,True,No
123,B X O.,X has range E.,"Given the previous statements, is O a E?",Yes,O is a E.,True,No
644,G H A.,H has range Q.,"Given the previous statements, is A a Q?",Yes,A is a Q.,True,No
814,I M U.,M has range O.,"Given the previous statements, is U a O?",Yes,U is a O.,True,No
1918,J R D.,R has range F.,"Given the previous statements, is D a S?",No,D is not a S.,False,No
909,J U W.,U has range G.,"Given the previous statements, is W a G?",Yes,W is a G.,True,No
1574,F A X.,A has range G.,"Given the previous statements, is X a E?",No,X is not a E.,False,X
534,F Z J.,Z has range G.,"Given the previous statements, is J a G?",Yes,J is a G.,True,No
335,D H F.,H has range W.,"Given the previous statements, is F a W?",Yes,F is a W.,True,No
1588,F V C.,V has range Z.,"Given the previous statements, is C a Q?",No,C is not a Q.,False,No
1759,H U I.,U has range T.,"Given the previous statements, is I a A?",No,I is not a A.,False,No
1181,B S D.,S has range N.,"Given the previous statements, is D a Y?",No,D is not a Y.,False,No
1409,E H P.,H has range Q.,"Given the previous statements, is P a U?",No,P is not a U.,False,No
103,B K P.,K has range E.,"Given the previous statements, is P a E?",Yes,P is a E.,True,No
245,C Y P.,Y has range W.,"Given the previous statements, is P a W?",Yes,P is a W.,True,No
617,G X J.,X has range Z.,"Given the previous statements, is J a Z?",Yes,J is a Z.,True,No
1353,D T M.,T has range W.,"Given the previous statements, is M a F?",No,M is not a F.,False,No
710,H P U.,P has range Q.,"Given the previous statements, is U a Q?",Yes,U is a Q.,True,No
66,A J H.,J has range C.,"Given the previous statements, is H a C?",Yes,H is a C.,True,No
442,E H L.,H has range U.,"Given the previous statements, is L a U?",Yes,L is a U.,True,No
606,G S V.,S has range W.,"Given the previous statements, is V a W?",Yes,V is a W.,True,No
455,E I G.,I has range Z.,"Given the previous statements, is G a Z?",Yes,G is a Z.,True,No
30,A L N.,L has range Y.,"Given the previous statements, is N a Y?",Yes,N is a Y.,True,No
1705,H A S.,A has range P.,"Given the previous statements, is S a O?",No,S is not a O.,False,No
1001,A E D.,E has range C.,"Given the previous statements, is D a M?",No,D is not a M.,False,No
958,J Z I.,Z has range U.,"Given the previous statements, is I a U?",Yes,I is a U.,True,No
