ID,triple1,triple2,question,answer,inferred triple,label,LLM output
1535,F is a T.,T is a subclass of J.,"Given the previous statements, is F a V?",No,F is not a V.,False,No
502,F is a D.,D is a subclass of X.,"Given the previous statements, is F a X?",Yes,F is a X.,True,Yes
1096,A is a S.,S is a subclass of K.,"Given the previous statements, is A a M?",No,A is not a M.,False,No
1455,E is a A.,A is a subclass of S.,"Given the previous statements, is E a G?",No,E is not a G.,False,No
1634,G is a E.,E is a subclass of N.,"Given the previous statements, is G a B?",No,G is not a B.,False,No
880,I is a T.,T is a subclass of Q.,"Given the previous statements, is I a Q?",Yes,I is a Q.,True,No
1574,F is a T.,T is a subclass of G.,"Given the previous statements, is F a O?",No,F is not a O.,False,No
999,J is a Y.,Y is a subclass of H.,"Given the previous statements, is J a H?",Yes,J is a H.,True,No
1762,H is a D.,D is a subclass of N.,"Given the previous statements, is H a W?",No,H is not a W.,False,No
832,I is a A.,A is a subclass of H.,"Given the previous statements, is I a H?",Yes,I is a H.,True,No
1953,J is a G.,G is a subclass of E.,"Given the previous statements, is J a K?",No,J is not a K.,False,No
1741,H is a T.,T is a subclass of W.,"Given the previous statements, is H a B?",No,H is not a B.,False,No
627,G is a C.,C is a subclass of H.,"Given the previous statements, is G a H?",Yes,G is a H.,True,No
1493,E is a O.,O is a subclass of C.,"Given the previous statements, is E a H?",No,E is not a H.,False,No
739,H is a D.,D is a subclass of Q.,"Given the previous statements, is H a Q?",Yes,H is a Q.,True,Yes
1796,H is a K.,K is a subclass of J.,"Given the previous statements, is H a W?",No,H is not a W.,False,No
222,C is a F.,F is a subclass of U.,"Given the previous statements, is C a U?",Yes,C is a U.,True,Yes
1395,D is a K.,K is a subclass of V.,"Given the previous statements, is D a H?",No,D is not a H.,False,No
1546,F is a L.,L is a subclass of P.,"Given the previous statements, is F a A?",No,F is not a A.,False,No
1876,I is a U.,U is a subclass of W.,"Given the previous statements, is I a J?",No,I is not a J.,False,No
84,A is a I.,I is a subclass of R.,"Given the previous statements, is A a R?",Yes,A is a R.,True,Yes
1393,D is a H.,H is a subclass of S.,"Given the previous statements, is D a T?",No,D is not a T.,False,No
449,E is a Q.,Q is a subclass of M.,"Given the previous statements, is E a M?",Yes,E is a M.,True,Yes
1846,I is a V.,V is a subclass of J.,"Given the previous statements, is I a D?",No,I is not a D.,False,No
1383,D is a P.,P is a subclass of H.,"Given the previous statements, is D a R?",No,D is not a R.,False,No
298,C is a R.,R is a subclass of W.,"Given the previous statements, is C a W?",Yes,C is a W.,True,No
1339,D is a Q.,Q is a subclass of X.,"Given the previous statements, is D a C?",No,D is not a C.,False,No
1971,J is a V.,V is a subclass of N.,"Given the previous statements, is J a M?",No,J is not a M.,False,No
1372,D is a A.,A is a subclass of I.,"Given the previous statements, is D a P?",No,D is not a P.,False,No
200,B is a V.,V is a subclass of G.,"Given the previous statements, is B a G?",Yes,B is a G.,True,Yes
1016,A is a L.,L is a subclass of K.,"Given the previous statements, is A a X?",No,A is not a X.,False,No
1261,C is a S.,S is a subclass of Q.,"Given the previous statements, is C a U?",No,C is not a U.,False,No
1912,J is a U.,U is a subclass of E.,"Given the previous statements, is J a V?",No,J is not a V.,False,No
151,B is a G.,G is a subclass of Q.,"Given the previous statements, is B a Q?",Yes,B is a Q.,True,Yes
960,J is a Z.,Z is a subclass of N.,"Given the previous statements, is J a N?",Yes,J is a N.,True,Yes
218,C is a R.,R is a subclass of L.,"Given the previous statements, is C a L?",Yes,C is a L.,True,Yes
848,I is a Y.,Y is a subclass of R.,"Given the previous statements, is I a R?",Yes,I is a R.,True,Yes
691,G is a L.,L is a subclass of J.,"Given the previous statements, is G a J?",Yes,G is a J.,True,Yes
72,A is a Q.,Q is a subclass of B.,"Given the previous statements, is A a B?",Yes,A is a B.,True,Yes
129,B is a G.,G is a subclass of A.,"Given the previous statements, is B a A?",Yes,B is a A.,True,No
707,H is a B.,B is a subclass of O.,"Given the previous statements, is H a O?",Yes,H is a O.,True,Yes
1934,J is a C.,C is a subclass of N.,"Given the previous statements, is J a K?",No,J is not a K.,False,No
201,C is a R.,R is a subclass of U.,"Given the previous statements, is C a U?",Yes,C is a U.,True,No
777,H is a D.,D is a subclass of T.,"Given the previous statements, is H a T?",Yes,H is a T.,True,Yes
570,F is a W.,W is a subclass of Z.,"Given the previous statements, is F a Z?",Yes,F is a Z.,True,No
1506,F is a Z.,Z is a subclass of E.,"Given the previous statements, is F a O?",No,F is not a O.,False,No
1689,G is a Q.,Q is a subclass of M.,"Given the previous statements, is G a S?",No,G is not a S.,False,No
1350,D is a R.,R is a subclass of I.,"Given the previous statements, is D a F?",No,D is not a F.,False,No
726,H is a P.,P is a subclass of I.,"Given the previous statements, is H a I?",Yes,H is a I.,True,No
510,F is a U.,U is a subclass of N.,"Given the previous statements, is F a N?",Yes,F is a N.,True,No
806,I is a Q.,Q is a subclass of R.,"Given the previous statements, is I a R?",Yes,I is a R.,True,Yes
1507,F is a N.,N is a subclass of U.,"Given the previous statements, is F a G?",No,F is not a G.,False,No
640,G is a H.,H is a subclass of P.,"Given the previous statements, is G a P?",Yes,G is a P.,True,Yes
102,B is a W.,W is a subclass of X.,"Given the previous statements, is B a X?",Yes,B is a X.,True,Yes
470,E is a S.,S is a subclass of U.,"Given the previous statements, is E a U?",Yes,E is a U.,True,Yes
186,B is a G.,G is a subclass of T.,"Given the previous statements, is B a T?",Yes,B is a T.,True,No
382,D is a U.,U is a subclass of N.,"Given the previous statements, is D a N?",Yes,D is a N.,True,Yes
277,C is a L.,L is a subclass of U.,"Given the previous statements, is C a U?",Yes,C is a U.,True,Yes
