ID,triple1,triple2,question,answer,inferred triple,label,LLM output
1167,Pyrobaculum is an Archaea.,Archaea is a subclass of Library.,"Given the previous statements, is Pyrobaculum a Species?",No,Pyrobaculum is not a Species.,False,"No, Pyrobaculum is not a species."
1672,Caio Terra is a MartialArtist.,MartialArtist is a subclass of CityDistrict.,"Given the previous statements, is Caio Terra an Athlete?",No,Caio Terra is not an Athlete.,False,"Yes, Caio Terra is an Athlete."
1551,Carl Ellsworth is a ScreenWriter.,ScreenWriter is a subclass of Spy.,"Given the previous statements, is Carl Ellsworth a Writer?",No,Carl Ellsworth is not a Writer.,False,"Yes, Carl Ellsworth is a ScreenWriter."
134,"Califa, California is a Municipality.",Municipality is a subclass of GovernmentalAdministrativeRegion.,"Given the previous statements, is Califa, California a GovernmentalAdministrativeRegion?",Yes,"Califa, California is a GovernmentalAdministrativeRegion.",True,"Yes, California is a GovernmentalAdministrativeRegion."
482,Caitlin Thwaites is a NetballPlayer.,NetballPlayer is a subclass of Athlete.,"Given the previous statements, is Caitlin Thwaites an Athlete?",Yes,Caitlin Thwaites is an Athlete.,True,"Yes, Caitlin Thwaites is an Athlete."
230,Carib Brewery is a Brewery.,Brewery is a subclass of Company.,"Given the previous statements, is Carib Brewery a Company?",Yes,Carib Brewery is a Company.,True,"Yes, Carib Brewery is a Company."
474,Cal Wells is a NascarDriver.,NascarDriver is a subclass of RacingDriver.,"Given the previous statements, is Cal Wells a RacingDriver?",Yes,Cal Wells is a RacingDriver.,True,"Yes, Cal Wells is a RacingDriver."
273,Caesar Baronius is a Cleric.,Cleric is a subclass of Person.,"Given the previous statements, is Caesar Baronius a Person?",Yes,Caesar Baronius is a Person.,True,"Yes, Caesar Baronius is a Person."
405,Cabbage Key is an Island.,Island is a subclass of PopulatedPlace.,"Given the previous statements, is Cabbage Key a PopulatedPlace?",Yes,Cabbage Key is a PopulatedPlace.,True,"Yes, Cabbage Key is a PopulatedPlace."
1130,"Cabin John-Brookmont, Maryland is a GovernmentalAdministrativeRegion.",GovernmentalAdministrativeRegion is a subclass of GridironFootballPlayer.,"Given the previous statements, is Cabin John-Brookmont, Maryland an AdministrativeRegion?",No,"Cabin John-Brookmont, Maryland is not an AdministrativeRegion.",False,"Yes, Cabin John-Brookmont, Maryland is an administrative region."
1886,1946 Japanese Baseball League season is a BaseballSeason.,BaseballSeason is a subclass of HockeyClub.,"Given the previous statements, is 1946 Japanese Baseball League season a SportsTeamSeason?",No,1946 Japanese Baseball League season is not a SportsTeamSeason.,False,"Yes, 1946 Japanese Baseball League season is a SportsTeamSeason."
1520,Carl Gustaf Ekman is a PrimeMinister.,PrimeMinister is a subclass of LaunchPad.,"Given the previous statements, is Carl Gustaf Ekman a Politician?",No,Carl Gustaf Ekman is not a Politician.,False,"Yes, Carl Gustaf Ekman is a Politician."
1267,California Theatre is a Cinema.,Cinema is a subclass of VideoGame.,"Given the previous statements, is California Theatre a Venue?",No,California Theatre is not a Venue.,False,"Yes, California Theatre is a Venue."
900,Cabin Run Covered Bridge is a Bridge.,Bridge is a subclass of RouteOfTransportation.,"Given the previous statements, is Cabin Run Covered Bridge a RouteOfTransportation?",Yes,Cabin Run Covered Bridge is a RouteOfTransportation.,True,"Yes, Cabin Run Covered Bridge is a RouteOfTransportation."
33,Caetano v. Massachusetts is a Case.,Case is a subclass of UnitOfWork.,"Given the previous statements, is Caetano v. Massachusetts an UnitOfWork?",Yes,Caetano v. Massachusetts is an UnitOfWork.,True,"Yes, Caetano v. Massachusetts is an UnitOfWork."
1711,Pritam Pal is a Judge.,Judge is a subclass of SportsLeague.,"Given the previous statements, is Pritam Pal a Person?",No,Pritam Pal is not a Person.,False,"Yes, Pritam Pal is a Person."
158,Calamita melanorabdotus is an Amphibian.,Amphibian is a subclass of Animal.,"Given the previous statements, is Calamita melanorabdotus an Animal?",Yes,Calamita melanorabdotus is an Animal.,True,"Yes, Calamita melanorabdotus is an Animal."
217,Calum Von Moger is a Bodybuilder.,Bodybuilder is a subclass of Athlete.,"Given the previous statements, is Calum Von Moger an Athlete?",Yes,Calum Von Moger is an Athlete.,True,"Yes, Calum Von Moger is an Athlete."
524,Calgary Remand Centre is a Prison.,Prison is a subclass of Building.,"Given the previous statements, is Calgary Remand Centre a Building?",Yes,Calgary Remand Centre is a Building.,True,"Yes, Calgary Remand Centre is a Building."
387,Belgium men's national handball team is a HandballTeam.,HandballTeam is a subclass of SportsTeam.,"Given the previous statements, is Belgium men's national handball team a SportsTeam?",Yes,Belgium men's national handball team is a SportsTeam.,True,"Yes, Belgium men's national handball team is a SportsTeam."
1737,Saronic Gulf is a Bay.,Bay is a subclass of Territory.,"Given the previous statements, is Saronic Gulf a BodyOfWater?",No,Saronic Gulf is not a BodyOfWater.,False,"Yes, Saronic Gulf is a BodyOfWater."
533,Campascio railway station is a RailwayStation.,RailwayStation is a subclass of Station.,"Given the previous statements, is Campascio railway station a Station?",Yes,Campascio railway station is a Station.,True,"Yes, Campascio railway station is a Station."
807,Pseudoctenis is a Cycad.,Cycad is a subclass of Plant.,"Given the previous statements, is Pseudoctenis a Plant?",Yes,Pseudoctenis is a Plant.,True,"Yes, Pseudoctenis is a Plant."
63,Cabalian Volcano is a NaturalPlace.,NaturalPlace is a subclass of Place.,"Given the previous statements, is Cabalian Volcano a Place?",Yes,Cabalian Volcano is a Place.,True,"Yes, Cabalian Volcano is a Place."
1480,Branch of glossopharyngeal nerve to carotid sinus is a Nerve.,Nerve is a subclass of ChemicalElement.,"Given the previous statements, is Branch of glossopharyngeal nerve to carotid sinus an AnatomicalStructure?",No,Branch of glossopharyngeal nerve to carotid sinus is not an AnatomicalStructure.,False,"Yes, Branch of glossopharyngeal nerve to carotid sinus is an"
1713,Posterior meniscofemoral ligament is a Ligament.,Ligament is a subclass of Cinema.,"Given the previous statements, is Posterior meniscofemoral ligament an AnatomicalStructure?",No,Posterior meniscofemoral ligament is not an AnatomicalStructure.,False,"Yes, Posterior meniscofemoral ligament is an AnatomicalS"
833,Salyut 3 is a SpaceStation.,SpaceStation is a subclass of MeanOfTransportation.,"Given the previous statements, is Salyut 3 a MeanOfTransportation?",Yes,Salyut 3 is a MeanOfTransportation.,True,"Yes, Salyut 3 is a MeanOfTransportation."
834,Billie Jean King Cup is a TennisLeague.,TennisLeague is a subclass of SportsLeague.,"Given the previous statements, is Billie Jean King Cup a SportsLeague?",Yes,Billie Jean King Cup is a SportsLeague.,True,"Yes, Billie Jean King Cup is a SportsLeague."
932,Calgary International Reggae Festival is a Convention.,Convention is a subclass of SocietalEvent.,"Given the previous statements, is Calgary International Reggae Festival a SocietalEvent?",Yes,Calgary International Reggae Festival is a SocietalEvent.,True,"Yes, Calgary International Reggae Festival is a SocietalEvent."
312,Caballo Lake is a Dam.,Dam is a subclass of Infrastructure.,"Given the previous statements, is Caballo Lake an Infrastructure?",Yes,Caballo Lake is an Infrastructure.,True,"Yes, Caballo Lake is an Infrastructure."
1474,Cal Wells is a NascarDriver.,NascarDriver is a subclass of Article.,"Given the previous statements, is Cal Wells a RacingDriver?",No,Cal Wells is not a RacingDriver.,False,"Yes, Cal Wells is a RacingDriver."
313,Calvin Royal III is a Dancer.,Dancer is a subclass of Artist.,"Given the previous statements, is Calvin Royal III an Artist?",Yes,Calvin Royal III is an Artist.,True,"Yes, Calvin Royal III is an Artist."
95,Amlakhu is a FloweringPlant.,FloweringPlant is a subclass of Plant.,"Given the previous statements, is Amlakhu a Plant?",Yes,Amlakhu is a Plant.,True,"Yes, Amlakhu is a Plant."
1243,Camillo Astalli is a Cardinal.,Cardinal is a subclass of Crustacean.,"Given the previous statements, is Camillo Astalli a Cleric?",No,Camillo Astalli is not a Cleric.,False,"No, Camillo Astalli is not a Cleric."
1507,Montenegrin First League of Water Polo is a PoloLeague.,PoloLeague is a subclass of PenaltyShootOut.,"Given the previous statements, is Montenegrin First League of Water Polo a SportsLeague?",No,Montenegrin First League of Water Polo is not a SportsLeague.,False,"Yes, Montenegrin First League of Water Polo is a SportsLeague."
1414,Camilla Wright is a Journalist.,Journalist is a subclass of CyclingCompetition.,"Given the previous statements, is Camilla Wright a Person?",No,Camilla Wright is not a Person.,False,"Yes, Camilla Wright is a Person."
1820,Camelopardalis is a Constellation.,Constellation is a subclass of FictionalCharacter.,"Given the previous statements, is Camelopardalis a CelestialBody?",No,Camelopardalis is not a CelestialBody.,False,"Yes, Camelopardalis is a CelestialBody."
374,Carel Reyniersz is a Governor.,Governor is a subclass of Politician.,"Given the previous statements, is Carel Reyniersz a Politician?",Yes,Carel Reyniersz is a Politician.,True,"Yes, Carel Reyniersz is a Politician."
665,Canes Venatici I is a Galaxy.,Galaxy is a subclass of CelestialBody.,"Given the previous statements, is Canes Venatici I a CelestialBody?",Yes,Canes Venatici I is a CelestialBody.,True,"Yes, Canes Venatici I is a CelestialBody."
699,Camp O'Donnell is a ConcentrationCamp.,ConcentrationCamp is a subclass of Place.,"Given the previous statements, is Camp O'Donnell a Place?",Yes,Camp O'Donnell is a Place.,True,"Yes, Camp O'Donnell is a Place."
369,Calculus One is a GolfCourse.,GolfCourse is a subclass of SportFacility.,"Given the previous statements, is Calculus One a SportFacility?",Yes,Calculus One is a SportFacility.,True,"Yes, Calculus One is a SportFacility."
1077,"Cabana District, Lucanas is a Region.",Region is a subclass of NationalFootballLeagueSeason.,"Given the previous statements, is Cabana District, Lucanas a PopulatedPlace?",No,"Cabana District, Lucanas is not a PopulatedPlace.",False,"Yes, Cabana District, Lucanas is a PopulatedPlace"
1391,Karakalpakstan  HistoricalEvent  1 is a HistoricalEvent.,HistoricalEvent is a subclass of BaseballPlayer.,"Given the previous statements, is Karakalpakstan  HistoricalEvent  1 a SocietalEvent?",No,Karakalpakstan  HistoricalEvent  1 is not a SocietalEvent.,False,"No, Karakalpakstan HistoricalEvent 1 is not a SocietalEvent"
1483,Caitlyn Nevins is a NetballPlayer.,NetballPlayer is a subclass of HotSpring.,"Given the previous statements, is Caitlyn Nevins an Athlete?",No,Caitlyn Nevins is not an Athlete.,False,"Yes, Caitlyn Nevins is an Athlete."
69,Cadillac Evening News is a PeriodicalLiterature.,PeriodicalLiterature is a subclass of WrittenWork.,"Given the previous statements, is Cadillac Evening News a WrittenWork?",Yes,Cadillac Evening News is a WrittenWork.,True,"Yes, Cadillac Evening News is a WrittenWork."
1579,Cacaio is a SoccerManager.,SoccerManager is a subclass of Caterer.,"Given the previous statements, is Cacaio a SportsManager?",No,Cacaio is not a SportsManager.,False,"Yes, Cacaio is a SportsManager."
55,Cabot Bigham is a MotorsportRacer.,MotorsportRacer is a subclass of Athlete.,"Given the previous statements, is Cabot Bigham an Athlete?",Yes,Cabot Bigham is an Athlete.,True,"Yes, Cabot Bigham is an Athlete."
1947,Cabotegravir is a Drug.,Drug is a subclass of Arrondissement.,"Given the previous statements, is Cabotegravir a ChemicalSubstance?",No,Cabotegravir is not a ChemicalSubstance.,False,"Yes, Cabotegravir is a ChemicalSubstance."
1293,Cabeus is a Crater.,Crater is a subclass of LawFirm.,"Given the previous statements, is Cabeus a NaturalPlace?",No,Cabeus is not a NaturalPlace.,False,"Yes, Cabeus is a NaturalPlace."
368,Caesars Golf Macau is a GolfCourse.,GolfCourse is a subclass of SportFacility.,"Given the previous statements, is Caesars Golf Macau a SportFacility?",Yes,Caesars Golf Macau is a SportFacility.,True,"Yes, Caesars Golf Macau is a SportFacility."
1144,Cairns Craig is an Academic.,Academic is a subclass of WrittenWork.,"Given the previous statements, is Cairns Craig a Person?",No,Cairns Craig is not a Person.,False,"Yes, Cairns Craig is an Academic."
61,Caarpsee is a NaturalPlace.,NaturalPlace is a subclass of Place.,"Given the previous statements, is Caarpsee a Place?",Yes,Caarpsee is a Place.,True,"Yes, Caarpsee is a Place."
162,Cab Kaye is an Animal.,Animal is a subclass of Eukaryote.,"Given the previous statements, is Cab Kaye an Eukaryote?",Yes,Cab Kaye is an Eukaryote.,True,"Yes, Cab Kaye is an Eukaryote."
29,Canaan is a Cartoon.,Cartoon is a subclass of work.,"Given the previous statements, is Canaan a work?",Yes,Canaan is a work.,True,"Yes, Canaan is a work."
229,Captain Lawrence Brewing Company is a Brewery.,Brewery is a subclass of Company.,"Given the previous statements, is Captain Lawrence Brewing Company a Company?",Yes,Captain Lawrence Brewing Company is a Company.,True,"Yes, Captain Lawrence Brewing Company is a Company."
1454,Cagiva C589 is a Motorcycle.,Motorcycle is a subclass of Instrument.,"Given the previous statements, is Cagiva C589 a MeanOfTransportation?",No,Cagiva C589 is not a MeanOfTransportation.,False,"Yes, Cagiva C589 is a MeanOfTransportation."
1222,Priest Mine is a Bone.,Bone is a subclass of Flag.,"Given the previous statements, is Priest Mine an AnatomicalStructure?",No,Priest Mine is not an AnatomicalStructure.,False,"Yes, Priest mine is an AnatomicalStructure."
1797,Cabralzinho is a SportsManager.,SportsManager is a subclass of Biologist.,"Given the previous statements, is Cabralzinho a Person?",No,Cabralzinho is not a Person.,False,"Yes, Cabralzinho is a Person."
435,Campbell Millar is a MemberOfParliament.,MemberOfParliament is a subclass of Politician.,"Given the previous statements, is Campbell Millar a Politician?",Yes,Campbell Millar is a Politician.,True,"Yes, Campbell Millar is a Politician."
1379,Cai Tongtong is a Gymnast.,Gymnast is a subclass of Archipelago.,"Given the previous statements, is Cai Tongtong an Athlete?",No,Cai Tongtong is not an Athlete.,False,"Yes, Cai Tongtong is an Athlete."
252,Calypso's Cave is a Cave.,Cave is a subclass of NaturalPlace.,"Given the previous statements, is Calypso's Cave a NaturalPlace?",Yes,Calypso's Cave is a NaturalPlace.,True,"Yes, Calypso's Cave is a NaturalPlace."
837,Cadence Magazine is an AcademicJournal.,AcademicJournal is a subclass of PeriodicalLiterature.,"Given the previous statements, is Cadence Magazine a PeriodicalLiterature?",Yes,Cadence Magazine is a PeriodicalLiterature.,True,"Yes, Cadence Magazine is a PeriodicalLiterature."
