ID,triple1,triple2,question,answer,inferred triple,label,LLM output
1087,A W Q.,W has domain R.,"Given the previous statements, is A a O?",No,A is not a O.,False,The answer is no
1179,B C D.,C has domain J.,"Given the previous statements, is B a A?",No,B is not a A.,False,The answer is no
1867,I G D.,G has domain H.,"Given the previous statements, is I a V?",No,I is not a V.,False,The answer is no
357,D H F.,H has domain L.,"Given the previous statements, is D a L?",Yes,D is a L.,True,The answer is no
1602,G E N.,E has domain X.,"Given the previous statements, is G a K?",No,G is not a K.,False,"Yes, C is"
1676,G E N.,E has domain H.,"Given the previous statements, is G a O?",No,G is not a O.,False,The answer is no
1961,J F P.,F has domain K.,"Given the previous statements, is J a H?",No,J is not a H.,False,The answer to the
1028,A W H.,W has domain C.,"Given the previous statements, is A a Y?",No,A is not a Y.,False,The answer to the
346,D Q Z.,Q has domain J.,"Given the previous statements, is D a J?",Yes,D is a J.,True,The answer is no
1922,J O I.,O has domain X.,"Given the previous statements, is J a W?",No,J is not a W.,False,The answer is no
935,J E W.,E has domain Q.,"Given the previous statements, is J a Q?",Yes,J is a Q.,True,The answer is no
1510,F L Y.,L has domain A.,"Given the previous statements, is F a J?",No,F is not a J.,False,The answer is no
1470,E F J.,F has domain X.,"Given the previous statements, is E a P?",No,E is not a P.,False,The answer to the
1077,A I J.,I has domain G.,"Given the previous statements, is A a E?",No,A is not a E.,False,The answer is no
121,B K S.,K has domain Y.,"Given the previous statements, is B a Y?",Yes,B is a Y.,True,The answer is no
1166,B G Q.,G has domain P.,"Given the previous statements, is B a K?",No,B is not a K.,False,"Yes, A is"
612,G M W.,M has domain D.,"Given the previous statements, is G a D?",Yes,G is a D.,True,The answer is no
1824,I X K.,X has domain P.,"Given the previous statements, is I a N?",No,I is not a N.,False,H is a subset
945,J H C.,H has domain X.,"Given the previous statements, is J a X?",Yes,J is a X.,True,The answer is no
1076,A Q S.,Q has domain C.,"Given the previous statements, is A a N?",No,A is not a N.,False,The answer is no
1315,D O Q.,O has domain A.,"Given the previous statements, is D a N?",No,D is not a N.,False,The answer is no
1275,C M S.,M has domain L.,"Given the previous statements, is C a W?",No,C is not a W.,False,The answer is no
419,E W U.,W has domain F.,"Given the previous statements, is E a F?",Yes,E is a F.,True,The answer is no
1174,B D S.,D has domain I.,"Given the previous statements, is B a L?",No,B is not a L.,False,The answer is no
173,B K Z.,K has domain J.,"Given the previous statements, is B a J?",Yes,B is a J.,True,The answer is no
325,D B X.,B has domain Y.,"Given the previous statements, is D a Y?",Yes,D is a Y.,True,The answer is no
383,D C T.,C has domain U.,"Given the previous statements, is D a U?",Yes,D is a U.,True,The answer is no
315,D A M.,A has domain G.,"Given the previous statements, is D a G?",Yes,D is a G.,True,The answer is no
1826,I D A.,D has domain Q.,"Given the previous statements, is I a H?",No,I is not a H.,False,The answer is no
301,D Z U.,Z has domain C.,"Given the previous statements, is D a C?",Yes,D is a C.,True,"Yes, D is"
894,I Q Y.,Q has domain Z.,"Given the previous statements, is I a Z?",Yes,I is a Z.,True,The answer is no
751,H I B.,I has domain J.,"Given the previous statements, is H a J?",Yes,H is a J.,True,The answer is no
1738,H T P.,T has domain Y.,"Given the previous statements, is H a O?",No,H is not a O.,False,The answer is no
1993,J N R.,N has domain G.,"Given the previous statements, is J a V?",No,J is not a V.,False,"Yes, D is"
1656,G P C.,P has domain U.,"Given the previous statements, is G a F?",No,G is not a F.,False,H is a Z
1956,J V Q.,V has domain R.,"Given the previous statements, is J a B?",No,J is not a B.,False,The answer is no
1839,I A L.,A has domain K.,"Given the previous statements, is I a R?",No,I is not a R.,False,The answer is no
949,J H N.,H has domain A.,"Given the previous statements, is J a A?",Yes,J is a A.,True,"Yes, I is"
1892,I S T.,S has domain K.,"Given the previous statements, is I a O?",No,I is not a O.,False,The answer is no
1237,C T B.,T has domain V.,"Given the previous statements, is C a U?",No,C is not a U.,False,H is a T
941,J S L.,S has domain X.,"Given the previous statements, is J a X?",Yes,J is a X.,True,The answer is no
444,E J T.,J has domain P.,"Given the previous statements, is E a P?",Yes,E is a P.,True,The answer is no
753,H U J.,U has domain M.,"Given the previous statements, is H a M?",Yes,H is a M.,True,The answer is no
351,D Q E.,Q has domain K.,"Given the previous statements, is D a K?",Yes,D is a K.,True,The answer is no
1698,G L O.,L has domain B.,"Given the previous statements, is G a Y?",No,G is not a Y.,False,H is a B
703,H L E.,L has domain A.,"Given the previous statements, is H a A?",Yes,H is a A.,True,The answer is no
1548,F C B.,C has domain R.,"Given the previous statements, is F a E?",No,F is not a E.,False,H C Y.
793,H O K.,O has domain C.,"Given the previous statements, is H a C?",Yes,H is a C.,True,The answer is no
1474,E A P.,A has domain T.,"Given the previous statements, is E a N?",No,E is not a N.,False,The answer is no
1572,F B A.,B has domain W.,"Given the previous statements, is F a T?",No,F is not a T.,False,The answer is no
1429,E G N.,G has domain U.,"Given the previous statements, is E a B?",No,E is not a B.,False,"Yes, I is"
1333,D N J.,N has domain A.,"Given the previous statements, is D a E?",No,D is not a E.,False,The answer is no
1032,A B Q.,B has domain O.,"Given the previous statements, is A a D?",No,A is not a D.,False,The answer is no
754,H Y C.,Y has domain X.,"Given the previous statements, is H a X?",Yes,H is a X.,True,The answer to the
146,B E R.,E has domain S.,"Given the previous statements, is B a S?",Yes,B is a S.,True,H is a U
463,E T Y.,T has domain U.,"Given the previous statements, is E a U?",Yes,E is a U.,True,The answer is no
571,F B T.,B has domain G.,"Given the previous statements, is F a G?",Yes,F is a G.,True,The answer is no
