ID,triple1,triple2,question,answer,inferred triple,label,LLM output
1332,Cabbage Branch riverMouth Brown Creek.,riverMouth has domain Valley.,"Given the previous statements, is Cabbage Branch a River?",No,Cabbage Branch is not a River.,False,The domain of mouth
1841,Saeukkang protein 6.0.,protein has domain Mountain.,"Given the previous statements, is Saeukkang a Food?",No,Saeukkang is not a Food.,False,The answer to your
1151,Valtteri Bottas lastPosition 10.,lastPosition has domain Lock.,"Given the previous statements, is Valtteri Bottas a FormulaOneRacer?",No,Valtteri Bottas is not a FormulaOneRacer.,False,The answer to your
894,Rockwell B-1 Lancer introductionDate 1986-10-01.,introductionDate has domain MeanOfTransportation.,"Given the previous statements, is Rockwell B-1 Lancer a MeanOfTransportation?",Yes,Rockwell B-1 Lancer is a MeanOfTransportation.,True,The answer to your
579,Primitive ventricle organSystem Cardiovascular system.,organSystem has domain AnatomicalStructure.,"Given the previous statements, is Primitive ventricle an AnatomicalStructure?",Yes,Primitive ventricle is an AnatomicalStructure.,True,Is Cab
1937,Cabécar language spokenIn Turrialba.,spokenIn has domain Activity.,"Given the previous statements, is Cabécar language a Language?",No,Cabécar language is not a Language.,False,The answer to your
234,Camogie equipment Hurley.,equipment has domain Activity.,"Given the previous statements, is Camogie an Activity?",Yes,Camogie is an Activity.,True,The Castle Clinton is
1558,Canoeing at the 2020 Summer Olympics – Women's slalom C-1 goldMedalist Jessica Fox.,goldMedalist has domain ShoppingMall.,"Given the previous statements, is Canoeing at the 2020 Summer Olympics – Women's slalom C-1 a SportsEvent?",No,Canoeing at the 2020 Summer Olympics – Women's slalom C-1 is not a SportsEvent.,False,The domain of wins
1816,Cablebús numberOfVehicles 305.,numberOfVehicles has domain Region.,"Given the previous statements, is Cablebús a PublicTransitSystem?",No,Cablebús is not a PublicTransitSystem.,False,The answer to the
774,Caldron Peak firstAscentYear 1948.,firstAscentYear has domain Mountain.,"Given the previous statements, is Caldron Peak a Mountain?",Yes,Caldron Peak is a Mountain.,True,The answer to your
1908,"Mount Ulla Township, Rowan County, North Carolina populationRuralDensity 22.0078.",populationRuralDensity has domain Ski jumper.,"Given the previous statements, is Mount Ulla Township, Rowan County, North Carolina a PopulatedPlace?",No,"Mount Ulla Township, Rowan County, North Carolina is not a PopulatedPlace.",False,Cad
