ID,triple1,triple2,question,answer,inferred triple,label,LLM output
1863,Littlestown Senior High School satScore SAT.,satScore is a subproperty of shoeNumber.,"Given the previous statements, does Littlestown Senior High School have a relation with SAT through isClassifiedBy?",No,Littlestown Senior High School does not have a relation with SAT through isClassifiedBy.,False,I'm not
1999,Blue Origin NS-16 crewMember Jeff Bezos.,crewMember is a subproperty of detectionMethod.,"Given the previous statements, does Blue Origin NS-16 have a relation with Jeff Bezos through hasParticipant?",No,Blue Origin NS-16 does not have a relation with Jeff Bezos through hasParticipant.,False,The answer is yes
306,Cajun Beat sire Grand Slam.,sire is a subproperty of sameSettingAs.,"Given the previous statements, does Cajun Beat have a relation with Grand Slam through sameSettingAs?",Yes,Cajun Beat has a relation with Grand Slam through sameSettingAs.,True,I'm not
1783,History of the People's Republic of China regionalLanguage Uyghur language.,regionalLanguage is a subproperty of numberOfPads.,"Given the previous statements, does History of the People's Republic of China have a relation with Uyghur language through isLocationOf?",No,History of the People's Republic of China does not have a relation with Uyghur language through isLocationOf.,False,The answer to your
1887,Gary Player winsAtChampionships List of golfers with most PGA Tour Champions wins.,winsAtChampionships is a subproperty of scale.,"Given the previous statements, does Gary Player have a relation with List of golfers with most PGA Tour Champions wins through isParticipantIn?",No,Gary Player does not have a relation with List of golfers with most PGA Tour Champions wins through isParticipantIn.,False,The answer is yes
274,Carlin Tunnel railwayLineUsingTunnel Overland Route.,railwayLineUsingTunnel is a subproperty of coparticipatesWith.,"Given the previous statements, does Carlin Tunnel have a relation with Overland Route through coparticipatesWith?",Yes,Carlin Tunnel has a relation with Overland Route through coparticipatesWith.,True,The answer is yes
1320,Canadian football sportGoverningBody International Federation of American Football.,sportGoverningBody is a subproperty of areaUrban.,"Given the previous statements, does Canadian football have a relation with International Federation of American Football through sameSettingAs?",No,Canadian football does not have a relation with International Federation of American Football through sameSettingAs.,False,The answer to your
68,Camden Haven High School localAuthority Department of Education.,localAuthority is a subproperty of sameSettingAs.,"Given the previous statements, does Camden Haven High School have a relation with Department of Education through sameSettingAs?",Yes,Camden Haven High School has a relation with Department of Education through sameSettingAs.,True,The answer is yes
1414,Cabot Strait inflow Atlantic ocean.,inflow is a subproperty of launchPad.,"Given the previous statements, does Cabot Strait have a relation with Atlantic ocean through hasCommonBoundary?",No,Cabot Strait does not have a relation with Atlantic ocean through hasCommonBoundary.,False,I think you are
416,Cachisca Lake inflow Opataca Lake.,inflow is a subproperty of hasCommonBoundary.,"Given the previous statements, does Cachisca Lake have a relation with Opataca Lake through hasCommonBoundary?",Yes,Cachisca Lake has a relation with Opataca Lake through hasCommonBoundary.,True,I'm not
23,Panther Creek sourcePosition Panther Creek   sourcePosition  1.,sourcePosition is a subproperty of hasLocation.,"Given the previous statements, does Panther Creek have a relation with Panther Creek   sourcePosition  1 through hasLocation?",Yes,Panther Creek has a relation with Panther Creek   sourcePosition  1 through hasLocation.,True,The answer is no
640,Caramilk creatorOfDish Cadbury.,creatorOfDish is a subproperty of coparticipatesWith.,"Given the previous statements, does Caramilk have a relation with Cadbury through coparticipatesWith?",Yes,Caramilk has a relation with Cadbury through coparticipatesWith.,True,The answer is no
459,Cabonga Reservoir outflow Gens de Terre River.,outflow is a subproperty of hasCommonBoundary.,"Given the previous statements, does Cabonga Reservoir have a relation with Gens de Terre River through hasCommonBoundary?",Yes,Cabonga Reservoir has a relation with Gens de Terre River through hasCommonBoundary.,True,The answer is no
1610,"Queen's Square, Sydney addressInRoad King Street, Sydney.",addressInRoad is a subproperty of numberOfDoctoralStudents.,"Given the previous statements, does Queen's Square, Sydney have a relation with King Street, Sydney through isLocationOf?",No,"Queen's Square, Sydney does not have a relation with King Street, Sydney through isLocationOf.",False,I'm not
824,Persian blue connotation Lapis lazuli.,connotation is a subproperty of sameSettingAs.,"Given the previous statements, does Persian blue have a relation with Lapis lazuli through sameSettingAs?",Yes,Persian blue has a relation with Lapis lazuli through sameSettingAs.,True,I've added
1185,Carl Schmitt era 20th-century philosophy.,era is a subproperty of filmPolskiId.,"Given the previous statements, does Carl Schmitt have a relation with 20th-century philosophy through isDescribedBy?",No,Carl Schmitt does not have a relation with 20th-century philosophy through isDescribedBy.,False,The answer is no
1361,Capital University of Science & Technology chancellor Mian Amer Mahmood.,chancellor is a subproperty of medicalCause.,"Given the previous statements, does Capital University of Science & Technology have a relation with Mian Amer Mahmood through coparticipatesWith?",No,Capital University of Science & Technology does not have a relation with Mian Amer Mahmood through coparticipatesWith.,False,The answer is no
228,"Cabanage River mouthMountain Petit-Saguenay, Quebec.",mouthMountain is a subproperty of hasLocation.,"Given the previous statements, does Cabanage River have a relation with Petit-Saguenay, Quebec through hasLocation?",Yes,"Cabanage River has a relation with Petit-Saguenay, Quebec through hasLocation.",True,The answer is no
1074,Belarusian National Road Race Championships mostWins Yauhen Sobal.,mostWins is a subproperty of ordination.,"Given the previous statements, does Belarusian National Road Race Championships have a relation with Yauhen Sobal through hasParticipant?",No,Belarusian National Road Race Championships does not have a relation with Yauhen Sobal through hasParticipant.,False,I'm not
1175,Canadian International School of Hong Kong educationSystem Ontario Secondary School Diploma.,educationSystem is a subproperty of numberOfLifts.,"Given the previous statements, does Canadian International School of Hong Kong have a relation with Ontario Secondary School Diploma through isPartOf?",No,Canadian International School of Hong Kong does not have a relation with Ontario Secondary School Diploma through isPartOf.,False,The answer is no
223,Cabralzinho managerClub Qatar national football team.,managerClub is a subproperty of coparticipatesWith.,"Given the previous statements, does Cabralzinho have a relation with Qatar national football team through coparticipatesWith?",Yes,Cabralzinho has a relation with Qatar national football team through coparticipatesWith.,True,The following is a
197,Cabrini High School grades Eighth grade.,grades is a subproperty of sameSettingAs.,"Given the previous statements, does Cabrini High School have a relation with Eighth grade through sameSettingAs?",Yes,Cabrini High School has a relation with Eighth grade through sameSettingAs.,True,I think you are
1129,Cabeção careerStation Cabeção   CareerStation  2.,careerStation is a subproperty of valvetrain.,"Given the previous statements, does Cabeção have a relation with Cabeção   CareerStation  2 through hasSetting?",No,Cabeção does not have a relation with Cabeção   CareerStation  2 through hasSetting.,False,The answer is yes
784,History of the People's Republic of China regionalLanguage Mongolian language.,regionalLanguage is a subproperty of isLocationOf.,"Given the previous statements, does History of the People's Republic of China have a relation with Mongolian language through isLocationOf?",Yes,History of the People's Republic of China has a relation with Mongolian language through isLocationOf.,True,The answer is no
779,Uterus lymph Internal iliac lymph nodes.,lymph is a subproperty of hasCommonBoundary.,"Given the previous statements, does Uterus have a relation with Internal iliac lymph nodes through hasCommonBoundary?",Yes,Uterus has a relation with Internal iliac lymph nodes through hasCommonBoundary.,True,The answer is no
1958,"Caesar salad ingredientName Romaine lettuce,croutons,Parmesan cheese,lemonjuice,olive oil,egg,Worcestershire sauce,anchovies,Dijon mustard,black pepper.",ingredientName is a subproperty of pandemic.,"Given the previous statements, does Caesar salad have a relation with Romaine lettuce,croutons,Parmesan cheese,lemonjuice,olive oil,egg,Worcestershire sauce,anchovies,Dijon mustard,black pepper through hasPart?",No,"Caesar salad does not have a relation with Romaine lettuce,croutons,Parmesan cheese,lemonjuice,olive oil,egg,Worcestershire sauce,anchovies,Dijon mustard,black pepper through hasPart.",False,The answer is no
402,Lilias Massey governorGeneral Vincent Massey.,governorGeneral is a subproperty of coparticipatesWith.,"Given the previous statements, does Lilias Massey have a relation with Vincent Massey through coparticipatesWith?",Yes,Lilias Massey has a relation with Vincent Massey through coparticipatesWith.,True,The answer is no
1516,Cambodia's Got Talent showJudge Preap Sovath.,showJudge is a subproperty of firstLaunch.,"Given the previous statements, does Cambodia's Got Talent have a relation with Preap Sovath through hasParticipant?",No,Cambodia's Got Talent does not have a relation with Preap Sovath through hasParticipant.,False,I'm not
552,Primitive ventricle organSystem Cardiovascular system.,organSystem is a subproperty of isPartOf.,"Given the previous statements, does Primitive ventricle have a relation with Cardiovascular system through isPartOf?",Yes,Primitive ventricle has a relation with Cardiovascular system through isPartOf.,True,The answer is no
814,LDE – Borsdorf to Zittau boilerPressure Technical atmosphere.,boilerPressure is a subproperty of isClassifiedBy.,"Given the previous statements, does LDE – Borsdorf to Zittau have a relation with Technical atmosphere through isClassifiedBy?",Yes,LDE – Borsdorf to Zittau has a relation with Technical atmosphere through isClassifiedBy.,True,I think you are
602,Camilla Battista da Varano majorShrine Macerata.,majorShrine is a subproperty of sameSettingAs.,"Given the previous statements, does Camilla Battista da Varano have a relation with Macerata through sameSettingAs?",Yes,Camilla Battista da Varano has a relation with Macerata through sameSettingAs.,True,I think you are
1099,Royal Thai Air Force aircraftInterceptor General Dynamics F-16 Fighting Falcon.,aircraftInterceptor is a subproperty of locomotive.,"Given the previous statements, does Royal Thai Air Force have a relation with General Dynamics F-16 Fighting Falcon through coparticipatesWith?",No,Royal Thai Air Force does not have a relation with General Dynamics F-16 Fighting Falcon through coparticipatesWith.,False,The answer is no
1767,Brienz highestPlace Schwarzhorn.,highestPlace is a subproperty of religiousOrder.,"Given the previous statements, does Brienz have a relation with Schwarzhorn through isLocationOf?",No,Brienz does not have a relation with Schwarzhorn through isLocationOf.,False,I'm not
1011,"Manuel Manahan deathPlace Caba, La Union.",deathPlace is a subproperty of land.,"Given the previous statements, does Manuel Manahan have a relation with Caba, La Union through hasLocation?",No,"Manuel Manahan does not have a relation with Caba, La Union through hasLocation.",False,The answer is no
1760,Carel Godin de Beaufort firstRace 1957 German Grand Prix.,firstRace is a subproperty of recordLabel.,"Given the previous statements, does Carel Godin de Beaufort have a relation with 1957 German Grand Prix through isParticipantIn?",No,Carel Godin de Beaufort does not have a relation with 1957 German Grand Prix through isParticipantIn.,False,The answer is no
260,A&F Quarterly photographer Bruce Weber.,photographer is a subproperty of coparticipatesWith.,"Given the previous statements, does A&F Quarterly have a relation with Bruce Weber through coparticipatesWith?",Yes,A&F Quarterly has a relation with Bruce Weber through coparticipatesWith.,True,The answer is no
405,"Cambridge University Law Society head Brenda Hale, Baroness Hale of Richmond.",head is a subproperty of coparticipatesWith.,"Given the previous statements, does Cambridge University Law Society have a relation with Brenda Hale, Baroness Hale of Richmond through coparticipatesWith?",Yes,"Cambridge University Law Society has a relation with Brenda Hale, Baroness Hale of Richmond through coparticipatesWith.",True,The answer is no
1003,Football Federation of the 3rd Department Cordillera location Caacupé.,location is a subproperty of ethnicity.,"Given the previous statements, does Football Federation of the 3rd Department Cordillera have a relation with Caacupé through hasLocation?",No,Football Federation of the 3rd Department Cordillera does not have a relation with Caacupé through hasLocation.,False,The answer to your
725,Canal de Berry principalEngineer Joseph Dutens.,principalEngineer is a subproperty of coparticipatesWith.,"Given the previous statements, does Canal de Berry have a relation with Joseph Dutens through coparticipatesWith?",Yes,Canal de Berry has a relation with Joseph Dutens through coparticipatesWith.,True,I think you are
13,Two-way string-matching algorithm wikiPageWikiLink C standard libraries.,wikiPageWikiLink is a subproperty of associatedWith.,"Given the previous statements, does Two-way string-matching algorithm have a relation with C standard libraries through associatedWith?",Yes,Two-way string-matching algorithm has a relation with C standard libraries through associatedWith.,True,The answer to your
1777,Prostate lymph Internal iliac lymph nodes.,lymph is a subproperty of numberOfParticipatingFemaleAthletes.,"Given the previous statements, does Prostate have a relation with Internal iliac lymph nodes through hasCommonBoundary?",No,Prostate does not have a relation with Internal iliac lymph nodes through hasCommonBoundary.,False,The answer is no
1837,South Pole Traverse highwaySystem Transport in Antarctica.,highwaySystem is a subproperty of spokenIn.,"Given the previous statements, does South Pole Traverse have a relation with Transport in Antarctica through isPartOf?",No,South Pole Traverse does not have a relation with Transport in Antarctica through isPartOf.,False,I'm not
1223,Cabralzinho managerClub Qatar national football team.,managerClub is a subproperty of orientation.,"Given the previous statements, does Cabralzinho have a relation with Qatar national football team through coparticipatesWith?",No,Cabralzinho does not have a relation with Qatar national football team through coparticipatesWith.,False,I'm not
131,Cabeção careerStation Cabeção   CareerStation  4.,careerStation is a subproperty of hasSetting.,"Given the previous statements, does Cabeção have a relation with Cabeção   CareerStation  4 through hasSetting?",Yes,Cabeção has a relation with Cabeção   CareerStation  4 through hasSetting.,True,I think you are
466,Sciences Po provost Sergei Guriev.,provost is a subproperty of sameSettingAs.,"Given the previous statements, does Sciences Po have a relation with Sergei Guriev through sameSettingAs?",Yes,Sciences Po has a relation with Sergei Guriev through sameSettingAs.,True,I'm not
1738,Prostate vein Internal iliac vein.,vein is a subproperty of leaderTitle.,"Given the previous statements, does Prostate have a relation with Internal iliac vein through hasCommonBoundary?",No,Prostate does not have a relation with Internal iliac vein through hasCommonBoundary.,False,The answer is no
1951,Cabergoline fdaUniiCode LL60K9J05T.,fdaUniiCode is a subproperty of virtualChannel.,"Given the previous statements, does Cabergoline have a relation with LL60K9J05T through code?",No,Cabergoline does not have a relation with LL60K9J05T through code.,False,The answer to your
406,"Campion Hall, Oxford head Society of Jesus.",head is a subproperty of coparticipatesWith.,"Given the previous statements, does Campion Hall, Oxford have a relation with Society of Jesus through coparticipatesWith?",Yes,"Campion Hall, Oxford has a relation with Society of Jesus through coparticipatesWith.",True,I think you are
265,Caitlin Pike portrayer Andrea Parker.,portrayer is a subproperty of coparticipatesWith.,"Given the previous statements, does Caitlin Pike have a relation with Andrea Parker through coparticipatesWith?",Yes,Caitlin Pike has a relation with Andrea Parker through coparticipatesWith.,True,The answer is no
5,Cabanada place Alagoas.,place is a subproperty of hasLocation.,"Given the previous statements, does Cabanada have a relation with Alagoas through hasLocation?",Yes,Cabanada has a relation with Alagoas through hasLocation.,True,The answer is no
694,Campbell High School nobelLaureates Dudley R. Herschbach.,nobelLaureates is a subproperty of coparticipatesWith.,"Given the previous statements, does Campbell High School have a relation with Dudley R. Herschbach through coparticipatesWith?",Yes,Campbell High School has a relation with Dudley R. Herschbach through coparticipatesWith.,True,The answer is no
475,Capricornio rocketFunction Launch vehicle.,rocketFunction is a subproperty of isClassifiedBy.,"Given the previous statements, does Capricornio have a relation with Launch vehicle through isClassifiedBy?",Yes,Capricornio has a relation with Launch vehicle through isClassifiedBy.,True,The answer to your
1125,Carl Bennet board Holmen.,board is a subproperty of firstBroadcast.,"Given the previous statements, does Carl Bennet have a relation with Holmen through isMemberOf?",No,Carl Bennet does not have a relation with Holmen through isMemberOf.,False,The answer is no
10,Juan Bautista Agüero deathPlace Caacupé.,deathPlace is a subproperty of hasLocation.,"Given the previous statements, does Juan Bautista Agüero have a relation with Caacupé through hasLocation?",Yes,Juan Bautista Agüero has a relation with Caacupé through hasLocation.,True,The answer is no
980,Caloocan High School schoolCode .,schoolCode is a subproperty of code.,"Given the previous statements, does Caloocan High School have a relation with  through code?",Yes,Caloocan High School has a relation with  through code.,True,I'm not
391,Calvörde federalState Saxony-Anhalt.,federalState is a subproperty of isPartOf.,"Given the previous statements, does Calvörde have a relation with Saxony-Anhalt through isPartOf?",Yes,Calvörde has a relation with Saxony-Anhalt through isPartOf.,True,I think you are
333,Calderside Academy alumni Hamilton Academical F.C..,alumni is a subproperty of coparticipatesWith.,"Given the previous statements, does Calderside Academy have a relation with Hamilton Academical F.C. through coparticipatesWith?",Yes,Calderside Academy has a relation with Hamilton Academical F.C. through coparticipatesWith.,True,The answer is no
90,Cabot Strait maximumDepth 550.0.,maximumDepth is a subproperty of depth.,"Given the previous statements, does Cabot Strait have a relation with 550.0 through depth?",Yes,Cabot Strait has a relation with 550.0 through depth.,True,I'm not
800,Sam Walker winsAtChallenges List of golfers with most Challenge Tour wins.,winsAtChallenges is a subproperty of isParticipantIn.,"Given the previous statements, does Sam Walker have a relation with List of golfers with most Challenge Tour wins through isParticipantIn?",Yes,Sam Walker has a relation with List of golfers with most Challenge Tour wins through isParticipantIn.,True,I'm not
865,Regeneration show K-9.,show is a subproperty of isParticipantIn.,"Given the previous statements, does Regeneration have a relation with K-9 through isParticipantIn?",Yes,Regeneration has a relation with K-9 through isParticipantIn.,True,I think you are
1340,Caeau Blaen-yr-Orfa areaOfSearch Wales.,areaOfSearch is a subproperty of arrestDate.,"Given the previous statements, does Caeau Blaen-yr-Orfa have a relation with Wales through hasLocation?",No,Caeau Blaen-yr-Orfa does not have a relation with Wales through hasLocation.,False,I'm not
141,Cadarian Raines college Virginia Tech Hokies men's basketball.,college is a subproperty of sameSettingAs.,"Given the previous statements, does Cadarian Raines have a relation with Virginia Tech Hokies men's basketball through sameSettingAs?",Yes,Cadarian Raines has a relation with Virginia Tech Hokies men's basketball through sameSettingAs.,True,I think you are
718,Cadet College Petaro principal Pakistan Navy.,principal is a subproperty of sameSettingAs.,"Given the previous statements, does Cadet College Petaro have a relation with Pakistan Navy through sameSettingAs?",Yes,Cadet College Petaro has a relation with Pakistan Navy through sameSettingAs.,True,I'm not
959,Ca' d'Andrea postalCode 26030.,postalCode is a subproperty of code.,"Given the previous statements, does Ca' d'Andrea have a relation with 26030 through code?",Yes,Ca' d'Andrea has a relation with 26030 through code.,True,The answer is no
439,Carsington Water management Severn Trent Water.,management is a subproperty of sameSettingAs.,"Given the previous statements, does Carsington Water have a relation with Severn Trent Water through sameSettingAs?",Yes,Carsington Water has a relation with Severn Trent Water through sameSettingAs.,True,The answer is yes
1173,Cadillac Anderson draftTeam San Antonio Spurs.,draftTeam is a subproperty of coverArtist.,"Given the previous statements, does Cadillac Anderson have a relation with San Antonio Spurs through isMemberOf?",No,Cadillac Anderson does not have a relation with San Antonio Spurs through isMemberOf.,False,The answer is yes
1956,"Cadbury Creme Egg ingredientName Sugar,glucose syrup,invert sugar syrup,palm oil, industrial-grade cocoa mass.",ingredientName is a subproperty of canonizedBy.,"Given the previous statements, does Cadbury Creme Egg have a relation with Sugar,glucose syrup,invert sugar syrup,palm oil, industrial-grade cocoa mass through hasPart?",No,"Cadbury Creme Egg does not have a relation with Sugar,glucose syrup,invert sugar syrup,palm oil, industrial-grade cocoa mass through hasPart.",False,The answer is no
662,Bengi gender Female.,gender is a subproperty of isClassifiedBy.,"Given the previous statements, does Bengi have a relation with Female through isClassifiedBy?",Yes,Bengi has a relation with Female through isClassifiedBy.,True,The answer to your
976,Cacaopera language iso6393Code ccr.,iso6393Code is a subproperty of LanguageCode.,"Given the previous statements, does Cacaopera language have a relation with ccr through LanguageCode?",Yes,Cacaopera language has a relation with ccr through LanguageCode.,True,I'm not
500,Cabous van der Westhuizen university Rand Afrikaans University.,university is a subproperty of coparticipatesWith.,"Given the previous statements, does Cabous van der Westhuizen have a relation with Rand Afrikaans University through coparticipatesWith?",Yes,Cabous van der Westhuizen has a relation with Rand Afrikaans University through coparticipatesWith.,True,I'm not
428,Camposano leaderName Francesco Barbato.,leaderName is a subproperty of coparticipatesWith.,"Given the previous statements, does Camposano have a relation with Francesco Barbato through coparticipatesWith?",Yes,Camposano has a relation with Francesco Barbato through coparticipatesWith.,True,The answer is yes
998,Blue Origin NS-16 crewMember Wally Funk.,crewMember is a subproperty of hasParticipant.,"Given the previous statements, does Blue Origin NS-16 have a relation with Wally Funk through hasParticipant?",Yes,Blue Origin NS-16 has a relation with Wally Funk through hasParticipant.,True,The answer is no
1904,Bernhard Langer winsInEurope List of golfers with most European Tour wins.,winsInEurope is a subproperty of broadcastStationClass.,"Given the previous statements, does Bernhard Langer have a relation with List of golfers with most European Tour wins through isParticipantIn?",No,Bernhard Langer does not have a relation with List of golfers with most European Tour wins through isParticipantIn.,False,The answer is no
1455,Cabbio neighboringMunicipality Schignano.,neighboringMunicipality is a subproperty of targetAirport.,"Given the previous statements, does Cabbio have a relation with Schignano through nearTo?",No,Cabbio does not have a relation with Schignano through nearTo.,False,I'm not
