ID,triple1,triple2,question,answer,inferred triple,label,LLM output
658,Cadence rampa is a MusicGenre.,MusicGenre is an equivalent class of Q188451.,"Given the previous statements, is Cadence rampa a Q188451?",Yes,Cadence rampa is a Q188451.,True,"Yes, Cadence rampa is a Q188451 class."
806,Caerlaverock Castle is a Castle.,Castle is an equivalent class of BasketballTeam.,"Given the previous statements, is Caerlaverock Castle a Q23413?",No,Caerlaverock Castle is not a Q23413.,False,"Yes, Caerlaverock Castle is a Q23413 Castle."
697,Caesar is a Name.,Name is an equivalent class of Bank.,"Given the previous statements, is Caesar a Q82799?",No,Caesar is not a Q82799.,False,"Yes, Caesar is a Q82799."
511,OpenLink Software is an Organisation.,Organisation is an equivalent class of SocialPerson.,"Given the previous statements, is OpenLink Software a SocialPerson?",Yes,OpenLink Software is a SocialPerson.,True,"Yes, OpenLink Software is an Organisation."
365,Power Surge is a WaterRide.,WaterRide is an equivalent class of Q2870166.,"Given the previous statements, is Power Surge a Q2870166?",Yes,Power Surge is a Q2870166.,True,"Yes, Power Surge is a Q2870166."
480,Cabomina heliostoma is an Insect.,Insect is an equivalent class of Q1390.,"Given the previous statements, is Cabomina heliostoma a Q1390?",Yes,Cabomina heliostoma is a Q1390.,True,"Yes, Cabomina heliostoma is a Q1390."
327,Cab Driver is a MusicalWork.,MusicalWork is an equivalent class of Q2188189.,"Given the previous statements, is Cab Driver a Q2188189?",Yes,Cab Driver is a Q2188189.,True,"Yes, Cab Driver is a Q2188189."
216,Cairnwell Pass is a MountainPass.,MountainPass is an equivalent class of Q133056.,"Given the previous statements, is Cairnwell Pass a Q133056?",Yes,Cairnwell Pass is a Q133056.,True,"Yes, Cairnwell Pass is a MountainPass."
115,California Caverns is a Cave.,Cave is an equivalent class of Q35509.,"Given the previous statements, is California Caverns a Q35509?",Yes,California Caverns is a Q35509.,True,"Yes, California Caverns is a Cave."
891,Cassius Aurelius Boone is a Mayor.,Mayor is an equivalent class of Diploma.,"Given the previous statements, is Cassius Aurelius Boone a Q30185?",No,Cassius Aurelius Boone is not a Q30185.,False,"Yes, Cassius Aurelius Boone is a Q30185."
145,Caitlin Fields is a FigureSkater.,FigureSkater is an equivalent class of Q13219587.,"Given the previous statements, is Caitlin Fields a Q13219587?",Yes,Caitlin Fields is a Q13219587.,True,"Yes, Caitlin Fields is a Q13219587."
1251,Cadenazzo–Luino railway is a RailwayLine.,RailwayLine is an equivalent class of Medicine.,"Given the previous statements, is Cadenazzo–Luino railway a Q728937?",No,Cadenazzo–Luino railway is not a Q728937.,False,"Yes, Cadenazzo–Luino railway is an equivalent class of Medicine."
944,Campascio railway station is a RailwayStation.,RailwayStation is an equivalent class of Website.,"Given the previous statements, is Campascio railway station a Q55488?",No,Campascio railway station is not a Q55488.,False,"Yes, Campascio railway station is a RailwayStation."
698,Caetano is a Name.,Name is an equivalent class of SportsTeamMember.,"Given the previous statements, is Caetano a Q82799?",No,Caetano is not a Q82799.,False,"Yes, Caetano is a Q82799 SportsTeamMember."
468,Cabinet Legislation Bureau is a GovernmentAgency.,GovernmentAgency is an equivalent class of Q327333.,"Given the previous statements, is Cabinet Legislation Bureau a Q327333?",Yes,Cabinet Legislation Bureau is a Q327333.,True,"Yes, Cabinet Legislation Bureau is a Q327333."
1211,Caner Taslaman is a Philosopher.,Philosopher is an equivalent class of Ligament.,"Given the previous statements, is Caner Taslaman a Q4964182?",No,Caner Taslaman is not a Q4964182.,False,"Yes, Caner Taslaman is a Q4964182."
1357,Cadí Tunnel is a RoadTunnel.,RoadTunnel is an equivalent class of Gnetophytes.,"Given the previous statements, is Cadí Tunnel a Q2354973?",No,Cadí Tunnel is not a Q2354973.,False,"No, Cad tunnel is not a Q2354973."
559,Cactus Jack Records is a RecordLabel.,RecordLabel is an equivalent class of Q18127.,"Given the previous statements, is Cactus Jack Records a Q18127?",Yes,Cactus Jack Records is a Q18127.,True,"Yes, Cactus Jack Records is a Q18127."
774,Caesarean section is an AnatomicalStructure.,AnatomicalStructure is an equivalent class of StormSurge.,"Given the previous statements, is Caesarean section a Q4936952?",No,Caesarean section is not a Q4936952.,False,"Yes, Caesarean section is an AnatomicalStructure."
500,Calamba Claypot is a Monument.,Monument is an equivalent class of Q4989906.,"Given the previous statements, is Calamba Claypot a Q4989906?",Yes,Calamba Claypot is a Q4989906.,True,"Yes, Calamba Claypot is a Monument."
422,Cabot Oil & Gas is a ChemicalCompound.,ChemicalCompound is an equivalent class of Q11173.,"Given the previous statements, is Cabot Oil & Gas a Q11173?",Yes,Cabot Oil & Gas is a Q11173.,True,"Yes, Cabot Oil & Gas is an equivalent class of Q11173."
705,Cameron Cuffe is an Actor.,Actor is an equivalent class of VolleyballPlayer.,"Given the previous statements, is Cameron Cuffe a Q33999?",No,Cameron Cuffe is not a Q33999.,False,"No, Cameron Cuffe is not a Q33999."
635,Ca Pierre is a Village.,Village is an equivalent class of Q532.,"Given the previous statements, is Ca Pierre a Q532?",Yes,Ca Pierre is a Q532.,True,"Yes, Ca Pierre is a Q532 class."
1225,CaMia Hopson is a Politician.,Politician is an equivalent class of Medicine.,"Given the previous statements, is CaMia Hopson a Q82955?",No,CaMia Hopson is not a Q82955.,False,"No, CaMia Hopson is not a Q82955."
1195,Ca' Pesaro is a Museum.,Museum is an equivalent class of NationalAnthem.,"Given the previous statements, is Ca' Pesaro a Q33506?",No,Ca' Pesaro is not a Q33506.,False,"Yes, Ca' Pesaro is a Q33506 Museum."
1117,Cactus's Secret is a Comic.,Comic is an equivalent class of MultiVolumePublication.,"Given the previous statements, is Cactus's Secret a Q245068?",No,Cactus's Secret is not a Q245068.,False,"Yes, Cactus's Secret is a Q245068."
398,Cab Kaye is an Artist.,Artist is an equivalent class of Q483501.,"Given the previous statements, is Cab Kaye a Q483501?",Yes,Cab Kaye is a Q483501.,True,"Yes, Cab Kaye is an Artist."
479,Cabeza is an Insect.,Insect is an equivalent class of Q1390.,"Given the previous statements, is Cabeza a Q1390?",Yes,Cabeza is a Q1390.,True,"Yes, Cabeza is an Insect."
984,Canadian Collegiate Athletic Association is a Sport.,Sport is an equivalent class of FashionDesigner.,"Given the previous statements, is Canadian Collegiate Athletic Association a Q349?",No,Canadian Collegiate Athletic Association is not a Q349.,False,"Yes, Canadian Collegiate Athletic Association is a Sport."
30,Candy Boy is a Cartoon.,Cartoon is an equivalent class of Q627603.,"Given the previous statements, is Candy Boy a Q627603?",Yes,Candy Boy is a Q627603.,True,"Yes, Candy Boy is a Q627603."
88,Proper palmar digital nerves of ulnar nerve is an Artery.,Artery is an equivalent class of Q9655.,"Given the previous statements, is Proper palmar digital nerves of ulnar nerve a Q9655?",Yes,Proper palmar digital nerves of ulnar nerve is a Q9655.,True,"Yes, Proper palmar digital nerves of ulnar nerve is an Artery"
1193,Calamba Claypot is a Monument.,Monument is an equivalent class of Statistic.,"Given the previous statements, is Calamba Claypot a Q4989906?",No,Calamba Claypot is not a Q4989906.,False,"Yes, Calamba Claypot is a Monument."
651,404 is a Year.,Year is an equivalent class of Q577.,"Given the previous statements, is 404 a Q577?",Yes,404 is a Q577.,True,"Yes, 404 is an equivalent class of Q577."
289,Camogie is a Sport.,Sport is an equivalent class of Q349.,"Given the previous statements, is Camogie a Q349?",Yes,Camogie is a Q349.,True,"Yes, Camogie is a Q349 sport."
223,Proper palmar digital nerves of ulnar nerve is a Nerve.,Nerve is an equivalent class of Q9620.,"Given the previous statements, is Proper palmar digital nerves of ulnar nerve a Q9620?",Yes,Proper palmar digital nerves of ulnar nerve is a Q9620.,True,"Yes, Proper palmar digital nerves of ulnar nerve is an equivalent class"
108,Candice Carr-Archer is a Bodybuilder.,Bodybuilder is an equivalent class of Q15982795.,"Given the previous statements, is Candice Carr-Archer a Q15982795?",Yes,Candice Carr-Archer is a Q15982795.,True,"Yes, Candice Carr-Arker is a Q15982795."
371,Camelopardalis is a Constellation.,Constellation is an equivalent class of Q8928.,"Given the previous statements, is Camelopardalis a Q8928?",Yes,Camelopardalis is a Q8928.,True,"Yes, Camelopardalis is a Constellation."
367,Cali Underground is a MusicFestival.,MusicFestival is an equivalent class of Festival.,"Given the previous statements, is Cali Underground a Festival?",Yes,Cali Underground is a Festival.,True,"Yes, Cali Underground is a Festival."
1118,Cafe Kichijoji de is a Comic.,Comic is an equivalent class of LifeCycleEvent.,"Given the previous statements, is Cafe Kichijoji de a Q245068?",No,Cafe Kichijoji de is not a Q245068.,False,"Yes, Cafe Kichijoji de is a Comic."
358,Lý Đạo Thành is a Chancellor.,Chancellor is an equivalent class of Q373085.,"Given the previous statements, is Lý Đạo Thành a Q373085?",Yes,Lý Đạo Thành is a Q373085.,True,"Yes, L o Thành is a Q373085."
172,Cabernet franc is a Grape.,Grape is an equivalent class of Q10978.,"Given the previous statements, is Cabernet franc a Q10978?",Yes,Cabernet franc is a Q10978.,True,"Yes, Cabernet franc is an equivalent class of Q10978."
590,Cabaret is a Single.,Single is an equivalent class of Q134556.,"Given the previous statements, is Cabaret a Q134556?",Yes,Cabaret is a Q134556.,True,"Yes, Cabaret is a Q134556."
846,"Calvert Beach-Long Beach, Maryland is a FormerMunicipality.",FormerMunicipality is an equivalent class of Cartoon.,"Given the previous statements, is Calvert Beach-Long Beach, Maryland a Q19730508?",No,"Calvert Beach-Long Beach, Maryland is not a Q19730508.",False,"Yes, Calvert Beach-Long Beach, Maryland is a Q19730508 cartoon"
900,Cameron Russell is a Model.,Model is an equivalent class of Ski_jumper.,"Given the previous statements, is Cameron Russell a Q4610556?",No,Cameron Russell is not a Q4610556.,False,"No, Cameron Russell is not a Q4610556."
998,Caecilia Charbonnier is a TennisPlayer.,TennisPlayer is an equivalent class of TopLevelDomain.,"Given the previous statements, is Caecilia Charbonnier a Q10833314?",No,Caecilia Charbonnier is not a Q10833314.,False,"No, Caecilia Charbonnier is not a Q10833314."
151,"Cabin John-Brookmont, Maryland is a FormerMunicipality.",FormerMunicipality is an equivalent class of Q19730508.,"Given the previous statements, is Cabin John-Brookmont, Maryland a Q19730508?",Yes,"Cabin John-Brookmont, Maryland is a Q19730508.",True,"Yes, Cabin John-Brookmont, Maryland is a Q19730508"
