ID,triple1,triple2,question,answer,inferred triple,label,LLM output
1035,Braaid parish Marown.,parish is a subproperty of premiereDate.,"Given the previous statements, does Braaid have a relation with Marown through isPartOf?",No,Braaid does not have a relation with Marown through isPartOf.,False,"Yes, Braaid has a relation with Marown through isPartOf."
1376,Cadillac V8 engine coolingSystem Radiator.,coolingSystem is a subproperty of diocese.,"Given the previous statements, does Cadillac V8 engine have a relation with Radiator through coparticipatesWith?",No,Cadillac V8 engine does not have a relation with Radiator through coparticipatesWith.,False,"Yes, Cadillac V8 engine has a relation with Radiator through coparticipates"
1496,Carrouge twinTown Carrouges.,twinTown is a subproperty of usOpenMixed.,"Given the previous statements, does Carrouge have a relation with Carrouges through sameSettingAs?",No,Carrouge does not have a relation with Carrouges through sameSettingAs.,False,"Yes, Carrouge has a relation with Carrouges through sameSettingAs"
439,Carsington Water management Severn Trent Water.,management is a subproperty of sameSettingAs.,"Given the previous statements, does Carsington Water have a relation with Severn Trent Water through sameSettingAs?",Yes,Carsington Water has a relation with Severn Trent Water through sameSettingAs.,True,"Yes, Carsington Water has a relation with Severn Trent Water through sameSet"
489,Cain Dingle televisionSeries Emmerdale.,televisionSeries is a subproperty of hasMember.,"Given the previous statements, does Cain Dingle have a relation with Emmerdale through hasMember?",Yes,Cain Dingle has a relation with Emmerdale through hasMember.,True,"Yes, Cain Dingle has a relation with Emmerdale through hasMember."
226,Carolina Mejía de Garrigó mother Rosa Gómez de Mejía.,mother is a subproperty of sameSettingAs.,"Given the previous statements, does Carolina Mejía de Garrigó have a relation with Rosa Gómez de Mejía through sameSettingAs?",Yes,Carolina Mejía de Garrigó has a relation with Rosa Gómez de Mejía through sameSettingAs.,True,"Yes, Carolina Meja de Garrigó has a relation with Rosa Gó"
1029,Cadillac AOC growingGrape Sauvignon gris.,growingGrape is a subproperty of classes.,"Given the previous statements, does Cadillac AOC have a relation with Sauvignon gris through isLocationOf?",No,Cadillac AOC does not have a relation with Sauvignon gris through isLocationOf.,False,"Yes, Cadillac AOC has a relation with Sauvignon gris through its location."
1713,Campion Anglo-Indian Higher Secondary School patronSaint Edmund Campion.,patronSaint is a subproperty of fastestLap.,"Given the previous statements, does Campion Anglo-Indian Higher Secondary School have a relation with Edmund Campion through sameSettingAs?",No,Campion Anglo-Indian Higher Secondary School does not have a relation with Edmund Campion through sameSettingAs.,False,"Yes, Campion Anglo-Indian Higher Secondary School has a relation with Edmund Cam"
117,Callistus Caravario beatifiedPlace Vatican City.,beatifiedPlace is a subproperty of coparticipatesWith.,"Given the previous statements, does Callistus Caravario have a relation with Vatican City through coparticipatesWith?",Yes,Callistus Caravario has a relation with Vatican City through coparticipatesWith.,True,"Yes, Callistus Caravario has a relation with Vatican City through copart"
648,Caldanaerobacter domain Bacteria.,domain is a subproperty of specializes.,"Given the previous statements, does Caldanaerobacter have a relation with Bacteria through specializes?",Yes,Caldanaerobacter has a relation with Bacteria through specializes.,True,"Yes, Caldanaerobacter has a relation with Bacteria through specialized"
1092,Cage Lake maximumDepth 7.62.,maximumDepth is a subproperty of launchDate.,"Given the previous statements, does Cage Lake have a relation with 7.62 through depth?",No,Cage Lake does not have a relation with 7.62 through depth.,False,"Yes, Cage Lake has a relation with 7.62 through depth."
443,Calais mayor Natacha Bouchart.,mayor is a subproperty of Leader.,"Given the previous statements, does Calais have a relation with Natacha Bouchart through Leader?",Yes,Calais has a relation with Natacha Bouchart through Leader.,True,"Yes, Calais has a relation with Natacha Bouchart through Leader."
638,"Caldwell County, Kentucky countySeat Princeton, Kentucky.",countySeat is a subproperty of hasLocation.,"Given the previous statements, does Caldwell County, Kentucky have a relation with Princeton, Kentucky through hasLocation?",Yes,"Caldwell County, Kentucky has a relation with Princeton, Kentucky through hasLocation.",True,"Yes, Caldwell County, Kentucky has a relation with Princeton, Kentucky through hasL"
167,Cahit Arf doctoralAdvisor Helmut Hasse.,doctoralAdvisor is a subproperty of coparticipatesWith.,"Given the previous statements, does Cahit Arf have a relation with Helmut Hasse through coparticipatesWith?",Yes,Cahit Arf has a relation with Helmut Hasse through coparticipatesWith.,True,"Yes, Cahit Arf has a relation with Helmut Hasse through co"
279,Cabell Breckinridge relation Breckinridge family.,relation is a subproperty of sameSettingAs.,"Given the previous statements, does Cabell Breckinridge have a relation with Breckinridge family through sameSettingAs?",Yes,Cabell Breckinridge has a relation with Breckinridge family through sameSettingAs.,True,"Yes, Cabell Breckinridge has a relation with Breckinridge family through"
24,"Carlton County, Minnesota congressionalDistrict Minnesota's 8th congressional district.",congressionalDistrict is a subproperty of isPartOf.,"Given the previous statements, does Carlton County, Minnesota have a relation with Minnesota's 8th congressional district through isPartOf?",Yes,"Carlton County, Minnesota has a relation with Minnesota's 8th congressional district through isPartOf.",True,"Yes, Carlton County, Minnesota has a relation with Minnesota's 8th congressional district"
920,Cape Town Railway & Dock 0-4-0T rebuilder Cape Government Railways.,rebuilder is a subproperty of coparticipatesWith.,"Given the previous statements, does Cape Town Railway & Dock 0-4-0T have a relation with Cape Government Railways through coparticipatesWith?",Yes,Cape Town Railway & Dock 0-4-0T has a relation with Cape Government Railways through coparticipatesWith.,True,"Yes, Cape Town Railway & Dock 0-4-0T has a relation with Cape Government"
68,Camden Haven High School localAuthority Department of Education.,localAuthority is a subproperty of sameSettingAs.,"Given the previous statements, does Camden Haven High School have a relation with Department of Education through sameSettingAs?",Yes,Camden Haven High School has a relation with Department of Education through sameSettingAs.,True,"Yes, Camden Haven High School has a relation with Department of Education through sameSetting"
1857,"Holy Trinity Catholic Church, Braamfontein pastor Society of Jesus.",pastor is a subproperty of team.,"Given the previous statements, does Holy Trinity Catholic Church, Braamfontein have a relation with Society of Jesus through sameSettingAs?",No,"Holy Trinity Catholic Church, Braamfontein does not have a relation with Society of Jesus through sameSettingAs.",False,"Yes, Holy Trinity Catholic Church, Braamfontein has a relation with Society of"
122,Candice LeRae billed Canada.,billed is a subproperty of coparticipatesWith.,"Given the previous statements, does Candice LeRae have a relation with Canada through coparticipatesWith?",Yes,Candice LeRae has a relation with Canada through coparticipatesWith.,True,"Yes, Candice LeRae has a relation with Canada through coparticip"
1821,Dorsomedial prefrontal cortex component Prelimbic cortex.,component is a subproperty of regionalLanguage.,"Given the previous statements, does Dorsomedial prefrontal cortex have a relation with Prelimbic cortex through hasComponent?",No,Dorsomedial prefrontal cortex does not have a relation with Prelimbic cortex through hasComponent.,False,"Yes, Dorsomedial prefrontal cortex has a relation with Prelimbic cortex through"
1253,Caio Castro partner Maria Casadevall.,partner is a subproperty of adjacentSettlement.,"Given the previous statements, does Caio Castro have a relation with Maria Casadevall through sameSettingAs?",No,Caio Castro does not have a relation with Maria Casadevall through sameSettingAs.,False,"Yes, Caio Castro has a relation with Maria Casadevall through sameSetting"
1397,Caitlin Yankowskas formerCoach Alexander Vlassov.,formerCoach is a subproperty of carNumber.,"Given the previous statements, does Caitlin Yankowskas have a relation with Alexander Vlassov through coparticipatesWith?",No,Caitlin Yankowskas does not have a relation with Alexander Vlassov through coparticipatesWith.,False,"Yes, Caitlin Yankowskas has a relation with Alexander Vlasso"
455,Cabbio neighboringMunicipality Schignano.,neighboringMunicipality is a subproperty of nearTo.,"Given the previous statements, does Cabbio have a relation with Schignano through nearTo?",Yes,Cabbio has a relation with Schignano through nearTo.,True,"Yes, Cabbio has a relation with Schignano through nearTo."
1345,Callbach associationOfLocalGovernment Meisenheim.,associationOfLocalGovernment is a subproperty of missions.,"Given the previous statements, does Callbach have a relation with Meisenheim through coparticipatesWith?",No,Callbach does not have a relation with Meisenheim through coparticipatesWith.,False,"Yes, Callbach has a relation with Meisenheim through coparticipates"
1973,Cabot High School ceeb 040320.,ceeb is a subproperty of parliamentType.,"Given the previous statements, does Cabot High School have a relation with 040320 through code?",No,Cabot High School does not have a relation with 040320 through code.,False,"Yes, Cabot High School has a relation with 040320 through code."
1472,Başkent University rector Kenan Araz.,rector is a subproperty of grossDomesticProductNominalPerCapita.,"Given the previous statements, does Başkent University have a relation with Kenan Araz through sameSettingAs?",No,Başkent University does not have a relation with Kenan Araz through sameSettingAs.,False,"Yes, Başkent University has a relation with Kenan Araz through sameSet"
1535,Bobs Worth jockey Barry Geraghty.,jockey is a subproperty of parliamentaryGroup.,"Given the previous statements, does Bobs Worth have a relation with Barry Geraghty through coparticipatesWith?",No,Bobs Worth does not have a relation with Barry Geraghty through coparticipatesWith.,False,"Yes, Bobs Worth has a relation with Barry Geraghty through coparti"
