ID,triple1,triple2,question,answer,inferred triple,label,LLM output
773,H is a I.,H is the same as G.,"Given the previous statements, is G a I?",Yes,G is a I.,True,No
1442,E is a J.,E is the same as V.,"Given the previous statements, is V a Y?",No,V is not a Y.,False,No
630,G is a X.,G is the same as H.,"Given the previous statements, is H a X?",Yes,H is a X.,True,No
1947,J is a T.,J is the same as R.,"Given the previous statements, is R a G?",No,R is not a G.,False,No
1211,C is a T.,C is the same as Z.,"Given the previous statements, is Z a H?",No,Z is not a H.,False,No
507,F is a R.,F is the same as C.,"Given the previous statements, is C a R?",Yes,C is a R.,True,No
1330,D is a G.,D is the same as E.,"Given the previous statements, is E a V?",No,E is not a V.,False,No
1389,D is a B.,D is the same as Q.,"Given the previous statements, is Q a G?",No,Q is not a G.,False,No
278,C is a L.,C is the same as G.,"Given the previous statements, is G a L?",Yes,G is a L.,True,No
352,D is a X.,D is the same as N.,"Given the previous statements, is N a X?",Yes,N is a X.,True,No
1734,H is a J.,H is the same as A.,"Given the previous statements, is A a I?",No,A is not a I.,False,No
1711,H is a O.,H is the same as B.,"Given the previous statements, is B a W?",No,B is not a W.,False,No
1036,A is a K.,A is the same as Y.,"Given the previous statements, is Y a S?",No,Y is not a S.,False,No
1592,F is a C.,F is the same as J.,"Given the previous statements, is J a G?",No,J is not a G.,False,No
558,F is a M.,F is the same as B.,"Given the previous statements, is B a M?",Yes,B is a M.,True,No
523,F is a G.,F is the same as M.,"Given the previous statements, is M a G?",Yes,M is a G.,True,No
300,C is a W.,C is the same as S.,"Given the previous statements, is S a W?",Yes,S is a W.,True,No
1720,H is a M.,H is the same as W.,"Given the previous statements, is W a Y?",No,W is not a Y.,False,No
262,C is a M.,C is the same as Q.,"Given the previous statements, is Q a M?",Yes,Q is a M.,True,No
1463,E is a N.,E is the same as Q.,"Given the previous statements, is Q a P?",No,Q is not a P.,False,No
598,F is a P.,F is the same as R.,"Given the previous statements, is R a P?",Yes,R is a P.,True,No
559,F is a D.,F is the same as Z.,"Given the previous statements, is Z a D?",Yes,Z is a D.,True,No
597,F is a N.,F is the same as H.,"Given the previous statements, is H a N?",Yes,H is a N.,True,No
195,B is a Y.,B is the same as M.,"Given the previous statements, is M a Y?",Yes,M is a Y.,True,No
1252,C is a T.,C is the same as J.,"Given the previous statements, is J a G?",No,J is not a G.,False,No
209,C is a E.,C is the same as F.,"Given the previous statements, is F a E?",Yes,F is a E.,True,No
715,H is a I.,H is the same as W.,"Given the previous statements, is W a I?",Yes,W is a I.,True,No
213,C is a X.,C is the same as K.,"Given the previous statements, is K a X?",Yes,K is a X.,True,No
1924,J is a G.,J is the same as F.,"Given the previous statements, is F a W?",No,F is not a W.,False,No
1478,E is a W.,E is the same as B.,"Given the previous statements, is B a J?",No,B is not a J.,False,No
876,I is a A.,I is the same as Q.,"Given the previous statements, is Q a A?",Yes,Q is a A.,True,No
1662,G is a Q.,G is the same as X.,"Given the previous statements, is X a K?",No,X is not a K.,False,No
1229,C is a I.,C is the same as G.,"Given the previous statements, is G a D?",No,G is not a D.,False,No
1622,G is a F.,G is the same as D.,"Given the previous statements, is D a W?",No,D is not a W.,False,No
766,H is a U.,H is the same as P.,"Given the previous statements, is P a U?",Yes,P is a U.,True,No
1701,H is a N.,H is the same as C.,"Given the previous statements, is C a A?",No,C is not a A.,False,No
1497,E is a D.,E is the same as G.,"Given the previous statements, is G a V?",No,G is not a V.,False,No
752,H is a I.,H is the same as J.,"Given the previous statements, is J a I?",Yes,J is a I.,True,No
1274,C is a X.,C is the same as N.,"Given the previous statements, is N a I?",No,N is not a I.,False,No
232,C is a E.,C is the same as N.,"Given the previous statements, is N a E?",Yes,N is a E.,True,No
960,J is a W.,J is the same as T.,"Given the previous statements, is T a W?",Yes,T is a W.,True,No
813,I is a M.,I is the same as F.,"Given the previous statements, is F a M?",Yes,F is a M.,True,No
1564,F is a W.,F is the same as Y.,"Given the previous statements, is Y a L?",No,Y is not a L.,False,No
187,B is a W.,B is the same as T.,"Given the previous statements, is T a W?",Yes,T is a W.,True,No
1708,H is a P.,H is the same as R.,"Given the previous statements, is R a T?",No,R is not a T.,False,No
968,J is a D.,J is the same as O.,"Given the previous statements, is O a D?",Yes,O is a D.,True,No
512,F is a U.,F is the same as X.,"Given the previous statements, is X a U?",Yes,X is a U.,True,No
635,G is a N.,G is the same as Z.,"Given the previous statements, is Z a N?",Yes,Z is a N.,True,No
380,D is a Z.,D is the same as W.,"Given the previous statements, is W a Z?",Yes,W is a Z.,True,No
761,H is a Z.,H is the same as R.,"Given the previous statements, is R a Z?",Yes,R is a Z.,True,No
1384,D is a K.,D is the same as L.,"Given the previous statements, is L a A?",No,L is not a A.,False,No
840,I is a O.,I is the same as E.,"Given the previous statements, is E a O?",Yes,E is a O.,True,No
1251,C is a P.,C is the same as Q.,"Given the previous statements, is Q a Y?",No,Q is not a Y.,False,No
680,G is a S.,G is the same as U.,"Given the previous statements, is U a S?",Yes,U is a S.,True,No
1061,A is a G.,A is the same as W.,"Given the previous statements, is W a J?",No,W is not a J.,False,No
1873,I is a T.,I is the same as Z.,"Given the previous statements, is Z a H?",No,Z is not a H.,False,No
1808,I is a N.,I is the same as M.,"Given the previous statements, is M a O?",No,M is not a O.,False,No
93,A is a E.,A is the same as I.,"Given the previous statements, is I a E?",Yes,I is a E.,True,No
1957,J is a Z.,J is the same as B.,"Given the previous statements, is B a N?",No,B is not a N.,False,No
1651,G is a V.,G is the same as E.,"Given the previous statements, is E a X?",No,E is not a X.,False,No
1000,J is a N.,J is the same as G.,"Given the previous statements, is G a N?",Yes,G is a N.,True,No
930,J is a M.,J is the same as R.,"Given the previous statements, is R a M?",Yes,R is a M.,True,No
314,D is a Q.,D is the same as P.,"Given the previous statements, is P a Q?",Yes,P is a Q.,True,No
1910,J is a O.,J is the same as G.,"Given the previous statements, is G a H?",No,G is not a H.,False,No
265,C is a V.,C is the same as O.,"Given the previous statements, is O a V?",Yes,O is a V.,True,No
385,D is a R.,D is the same as Z.,"Given the previous statements, is Z a R?",Yes,Z is a R.,True,No
62,A is a F.,A is the same as O.,"Given the previous statements, is O a F?",Yes,O is a F.,True,No
1018,A is a M.,A is the same as E.,"Given the previous statements, is E a P?",No,E is not a P.,False,No
1368,D is a H.,D is the same as W.,"Given the previous statements, is W a B?",No,W is not a B.,False,No
663,G is a L.,G is the same as I.,"Given the previous statements, is I a L?",Yes,I is a L.,True,No
1818,I is a R.,I is the same as H.,"Given the previous statements, is H a N?",No,H is not a N.,False,No
1046,A is a U.,A is the same as H.,"Given the previous statements, is H a N?",No,H is not a N.,False,No
1636,G is a B.,G is the same as T.,"Given the previous statements, is T a R?",No,T is not a R.,False,No
514,F is a U.,F is the same as D.,"Given the previous statements, is D a U?",Yes,D is a U.,True,No
1577,F is a K.,F is the same as P.,"Given the previous statements, is P a N?",No,P is not a N.,False,No
1552,F is a M.,F is the same as X.,"Given the previous statements, is X a S?",No,X is not a S.,False,No
1959,J is a E.,J is the same as R.,"Given the previous statements, is R a W?",No,R is not a W.,False,No
1456,E is a W.,E is the same as G.,"Given the previous statements, is G a M?",No,G is not a M.,False,No
10,A is a B.,A is the same as Y.,"Given the previous statements, is Y a B?",Yes,Y is a B.,True,No
261,C is a Z.,C is the same as L.,"Given the previous statements, is L a Z?",Yes,L is a Z.,True,No
1465,E is a I.,E is the same as G.,"Given the previous statements, is G a Z?",No,G is not a Z.,False,No
325,D is a S.,D is the same as U.,"Given the previous statements, is U a S?",Yes,U is a S.,True,No
1862,I is a A.,I is the same as L.,"Given the previous statements, is L a B?",No,L is not a B.,False,No
74,A is a Z.,A is the same as Y.,"Given the previous statements, is Y a Z?",Yes,Y is a Z.,True,No
66,A is a O.,A is the same as M.,"Given the previous statements, is M a O?",Yes,M is a O.,True,No
978,J is a O.,J is the same as Y.,"Given the previous statements, is Y a O?",Yes,Y is a O.,True,No
1618,G is a H.,G is the same as Z.,"Given the previous statements, is Z a A?",No,Z is not a A.,False,No
373,D is a I.,D is the same as R.,"Given the previous statements, is R a I?",Yes,R is a I.,True,No
569,F is a N.,F is the same as S.,"Given the previous statements, is S a N?",Yes,S is a N.,True,No
998,J is a B.,J is the same as U.,"Given the previous statements, is U a B?",Yes,U is a B.,True,No
319,D is a W.,D is the same as Y.,"Given the previous statements, is Y a W?",Yes,Y is a W.,True,No
870,I is a J.,I is the same as M.,"Given the previous statements, is M a J?",Yes,M is a J.,True,No
280,C is a D.,C is the same as Q.,"Given the previous statements, is Q a D?",Yes,Q is a D.,True,No
1186,B is a Y.,B is the same as K.,"Given the previous statements, is K a R?",No,K is not a R.,False,No
646,G is a Y.,G is the same as Q.,"Given the previous statements, is Q a Y?",Yes,Q is a Y.,True,No
1966,J is a E.,J is the same as K.,"Given the previous statements, is K a T?",No,K is not a T.,False,No
954,J is a H.,J is the same as I.,"Given the previous statements, is I a H?",Yes,I is a H.,True,No
488,E is a C.,E is the same as W.,"Given the previous statements, is W a C?",Yes,W is a C.,True,No
1204,C is a M.,C is the same as X.,"Given the previous statements, is X a I?",No,X is not a I.,False,No
18,A is a V.,A is the same as K.,"Given the previous statements, is K a V?",Yes,K is a V.,True,No
1048,A is a M.,A is the same as Q.,"Given the previous statements, is Q a J?",No,Q is not a J.,False,No
392,D is a M.,D is the same as G.,"Given the previous statements, is G a M?",Yes,G is a M.,True,No
1939,J is a N.,J is the same as S.,"Given the previous statements, is S a Q?",No,S is not a Q.,False,No
1855,I is a Q.,I is the same as R.,"Given the previous statements, is R a F?",No,R is not a F.,False,No
933,J is a U.,J is the same as A.,"Given the previous statements, is A a U?",Yes,A is a U.,True,Yes
990,J is a F.,J is the same as Q.,"Given the previous statements, is Q a F?",Yes,Q is a F.,True,No
691,G is a U.,G is the same as O.,"Given the previous statements, is O a U?",Yes,O is a U.,True,No
306,D is a J.,D is the same as T.,"Given the previous statements, is T a J?",Yes,T is a J.,True,No
471,E is a U.,E is the same as P.,"Given the previous statements, is P a U?",Yes,P is a U.,True,No
1766,H is a Y.,H is the same as P.,"Given the previous statements, is P a G?",No,P is not a G.,False,No
683,G is a W.,G is the same as N.,"Given the previous statements, is N a W?",Yes,N is a W.,True,No
772,H is a R.,H is the same as D.,"Given the previous statements, is D a R?",Yes,D is a R.,True,No
1928,J is a S.,J is the same as K.,"Given the previous statements, is K a T?",No,K is not a T.,False,No
1145,B is a E.,B is the same as F.,"Given the previous statements, is F a L?",No,F is not a L.,False,No
1587,F is a C.,F is the same as K.,"Given the previous statements, is K a X?",No,K is not a X.,False,No
1127,B is a G.,B is the same as A.,"Given the previous statements, is A a E?",No,A is not a E.,False,No
633,G is a T.,G is the same as Z.,"Given the previous statements, is Z a T?",Yes,Z is a T.,True,No
226,C is a R.,C is the same as L.,"Given the previous statements, is L a R?",Yes,L is a R.,True,No
1573,F is a Y.,F is the same as Q.,"Given the previous statements, is Q a I?",No,Q is not a I.,False,No
1802,I is a B.,I is the same as G.,"Given the previous statements, is G a P?",No,G is not a P.,False,No
242,C is a A.,C is the same as Z.,"Given the previous statements, is Z a A?",Yes,Z is a A.,True,No
375,D is a C.,D is the same as X.,"Given the previous statements, is X a C?",Yes,X is a C.,True,No
1250,C is a X.,C is the same as L.,"Given the previous statements, is L a F?",No,L is not a F.,False,No
274,C is a D.,C is the same as P.,"Given the previous statements, is P a D?",Yes,P is a D.,True,No
1235,C is a W.,C is the same as O.,"Given the previous statements, is O a S?",No,O is not a S.,False,No
882,I is a Z.,I is the same as O.,"Given the previous statements, is O a Z?",Yes,O is a Z.,True,No
737,H is a M.,H is the same as P.,"Given the previous statements, is P a M?",Yes,P is a M.,True,No
455,E is a L.,E is the same as A.,"Given the previous statements, is A a L?",Yes,A is a L.,True,No
1464,E is a Y.,E is the same as U.,"Given the previous statements, is U a P?",No,U is not a P.,False,No
154,B is a Y.,B is the same as L.,"Given the previous statements, is L a Y?",Yes,L is a Y.,True,No
1746,H is a S.,H is the same as Z.,"Given the previous statements, is Z a X?",No,Z is not a X.,False,No
26,A is a N.,A is the same as Z.,"Given the previous statements, is Z a N?",Yes,Z is a N.,True,No
1974,J is a R.,J is the same as W.,"Given the previous statements, is W a N?",No,W is not a N.,False,No
28,A is a U.,A is the same as F.,"Given the previous statements, is F a U?",Yes,F is a U.,True,No
1993,J is a M.,J is the same as S.,"Given the previous statements, is S a T?",No,S is not a T.,False,No
1032,A is a T.,A is the same as B.,"Given the previous statements, is B a P?",No,B is not a P.,False,No
61,A is a C.,A is the same as R.,"Given the previous statements, is R a C?",Yes,R is a C.,True,No
1575,F is a C.,F is the same as N.,"Given the previous statements, is N a U?",No,N is not a U.,False,No
1638,G is a Y.,G is the same as R.,"Given the previous statements, is R a F?",No,R is not a F.,False,No
1143,B is a P.,B is the same as O.,"Given the previous statements, is O a R?",No,O is not a R.,False,No
97,A is a P.,A is the same as W.,"Given the previous statements, is W a P?",Yes,W is a P.,True,No
707,H is a Y.,H is the same as M.,"Given the previous statements, is M a Y?",Yes,M is a Y.,True,No
1648,G is a B.,G is the same as A.,"Given the previous statements, is A a V?",No,A is not a V.,False,No
230,C is a I.,C is the same as R.,"Given the previous statements, is R a I?",Yes,R is a I.,True,No
1410,E is a B.,E is the same as I.,"Given the previous statements, is I a L?",No,I is not a L.,False,No
50,A is a D.,A is the same as B.,"Given the previous statements, is B a D?",Yes,B is a D.,True,No
1850,I is a D.,I is the same as Y.,"Given the previous statements, is Y a W?",No,Y is not a W.,False,No
562,F is a K.,F is the same as M.,"Given the previous statements, is M a K?",Yes,M is a K.,True,No
72,A is a Y.,A is the same as W.,"Given the previous statements, is W a Y?",Yes,W is a Y.,True,No
75,A is a R.,A is the same as Y.,"Given the previous statements, is Y a R?",Yes,Y is a R.,True,No
918,J is a M.,J is the same as W.,"Given the previous statements, is W a M?",Yes,W is a M.,True,No
678,G is a K.,G is the same as H.,"Given the previous statements, is H a K?",Yes,H is a K.,True,No
1031,A is a M.,A is the same as Q.,"Given the previous statements, is Q a O?",No,Q is not a O.,False,No
1691,G is a W.,G is the same as A.,"Given the previous statements, is A a H?",No,A is not a H.,False,No
1262,C is a I.,C is the same as U.,"Given the previous statements, is U a K?",No,U is not a K.,False,No
1888,I is a D.,I is the same as C.,"Given the previous statements, is C a V?",No,C is not a V.,False,No
1697,G is a Z.,G is the same as X.,"Given the previous statements, is X a O?",No,X is not a O.,False,No
168,B is a A.,B is the same as J.,"Given the previous statements, is J a A?",Yes,J is a A.,True,No
37,A is a C.,A is the same as V.,"Given the previous statements, is V a C?",Yes,V is a C.,True,No
258,C is a S.,C is the same as F.,"Given the previous statements, is F a S?",Yes,F is a S.,True,No
948,J is a P.,J is the same as H.,"Given the previous statements, is H a P?",Yes,H is a P.,True,No
1557,F is a K.,F is the same as B.,"Given the previous statements, is B a U?",No,B is not a U.,False,No
1745,H is a E.,H is the same as U.,"Given the previous statements, is U a A?",No,U is not a A.,False,No
1247,C is a I.,C is the same as K.,"Given the previous statements, is K a Q?",No,K is not a Q.,False,No
254,C is a T.,C is the same as J.,"Given the previous statements, is J a T?",Yes,J is a T.,True,No
476,E is a F.,E is the same as X.,"Given the previous statements, is X a F?",Yes,X is a F.,True,No
225,C is a L.,C is the same as D.,"Given the previous statements, is D a L?",Yes,D is a L.,True,No
205,C is a I.,C is the same as F.,"Given the previous statements, is F a I?",Yes,F is a I.,True,No
1578,F is a O.,F is the same as H.,"Given the previous statements, is H a L?",No,H is not a L.,False,No
1619,G is a C.,G is the same as S.,"Given the previous statements, is S a L?",No,S is not a L.,False,No
1241,C is a Z.,C is the same as J.,"Given the previous statements, is J a Q?",No,J is not a Q.,False,No
1118,B is a X.,B is the same as D.,"Given the previous statements, is D a N?",No,D is not a N.,False,No
277,C is a U.,C is the same as G.,"Given the previous statements, is G a U?",Yes,G is a U.,True,No
497,E is a H.,E is the same as G.,"Given the previous statements, is G a H?",Yes,G is a H.,True,No
21,A is a K.,A is the same as Z.,"Given the previous statements, is Z a K?",Yes,Z is a K.,True,No
923,J is a Y.,J is the same as S.,"Given the previous statements, is S a Y?",Yes,S is a Y.,True,No
1853,I is a H.,I is the same as N.,"Given the previous statements, is N a G?",No,N is not a G.,False,No
275,C is a G.,C is the same as F.,"Given the previous statements, is F a G?",Yes,F is a G.,True,No
485,E is a H.,E is the same as Q.,"Given the previous statements, is Q a H?",Yes,Q is a H.,True,No
1181,B is a Y.,B is the same as W.,"Given the previous statements, is W a D?",No,W is not a D.,False,No
9,A is a C.,A is the same as X.,"Given the previous statements, is X a C?",Yes,X is a C.,True,No
767,H is a X.,H is the same as I.,"Given the previous statements, is I a X?",Yes,I is a X.,True,No
102,B is a X.,B is the same as C.,"Given the previous statements, is C a X?",Yes,C is a X.,True,No
1117,B is a K.,B is the same as E.,"Given the previous statements, is E a W?",No,E is not a W.,False,No
1039,A is a C.,A is the same as B.,"Given the previous statements, is B a H?",No,B is not a H.,False,No
1309,D is a Z.,D is the same as N.,"Given the previous statements, is N a I?",No,N is not a I.,False,No
1747,H is a A.,H is the same as Z.,"Given the previous statements, is Z a G?",No,Z is not a G.,False,No
838,I is a Y.,I is the same as W.,"Given the previous statements, is W a Y?",Yes,W is a Y.,True,No
290,C is a B.,C is the same as S.,"Given the previous statements, is S a B?",Yes,S is a B.,True,No
147,B is a N.,B is the same as Q.,"Given the previous statements, is Q a N?",Yes,Q is a N.,True,No
119,B is a Q.,B is the same as T.,"Given the previous statements, is T a Q?",Yes,T is a Q.,True,No
593,F is a V.,F is the same as E.,"Given the previous statements, is E a V?",Yes,E is a V.,True,No
738,H is a F.,H is the same as U.,"Given the previous statements, is U a F?",Yes,U is a F.,True,No
1632,G is a I.,G is the same as U.,"Given the previous statements, is U a Y?",No,U is not a Y.,False,No
207,C is a U.,C is the same as B.,"Given the previous statements, is B a U?",Yes,B is a U.,True,No
874,I is a D.,I is the same as A.,"Given the previous statements, is A a D?",Yes,A is a D.,True,No
99,A is a T.,A is the same as Z.,"Given the previous statements, is Z a T?",Yes,Z is a T.,True,No
257,C is a Z.,C is the same as V.,"Given the previous statements, is V a Z?",Yes,V is a Z.,True,No
382,D is a U.,D is the same as B.,"Given the previous statements, is B a U?",Yes,B is a U.,True,No
1276,C is a F.,C is the same as X.,"Given the previous statements, is X a A?",No,X is not a A.,False,No
1899,I is a T.,I is the same as D.,"Given the previous statements, is D a Y?",No,D is not a Y.,False,No
929,J is a F.,J is the same as D.,"Given the previous statements, is D a F?",Yes,D is a F.,True,No
1383,D is a W.,D is the same as H.,"Given the previous statements, is H a A?",No,H is not a A.,False,No
253,C is a A.,C is the same as U.,"Given the previous statements, is U a A?",Yes,U is a A.,True,No
1949,J is a Z.,J is the same as R.,"Given the previous statements, is R a X?",No,R is not a X.,False,No
653,G is a I.,G is the same as V.,"Given the previous statements, is V a I?",Yes,V is a I.,True,No
103,B is a Z.,B is the same as S.,"Given the previous statements, is S a Z?",Yes,S is a Z.,True,No
1406,E is a C.,E is the same as K.,"Given the previous statements, is K a I?",No,K is not a I.,False,No
1376,D is a G.,D is the same as P.,"Given the previous statements, is P a S?",No,P is not a S.,False,No
1379,D is a E.,D is the same as P.,"Given the previous statements, is P a X?",No,P is not a X.,False,No
1821,I is a T.,I is the same as P.,"Given the previous statements, is P a A?",No,P is not a A.,False,No
847,I is a V.,I is the same as C.,"Given the previous statements, is C a V?",Yes,C is a V.,True,No
696,G is a M.,G is the same as Q.,"Given the previous statements, is Q a M?",Yes,Q is a M.,True,No
475,E is a M.,E is the same as U.,"Given the previous statements, is U a M?",Yes,U is a M.,True,No
756,H is a W.,H is the same as A.,"Given the previous statements, is A a W?",Yes,A is a W.,True,No
474,E is a X.,E is the same as L.,"Given the previous statements, is L a X?",Yes,L is a X.,True,No
1509,F is a E.,F is the same as U.,"Given the previous statements, is U a J?",No,U is not a J.,False,No
1025,A is a P.,A is the same as R.,"Given the previous statements, is R a V?",No,R is not a V.,False,No
708,H is a N.,H is the same as F.,"Given the previous statements, is F a N?",Yes,F is a N.,True,No
1566,F is a Y.,F is the same as T.,"Given the previous statements, is T a E?",No,T is not a E.,False,No
243,C is a K.,C is the same as T.,"Given the previous statements, is T a K?",Yes,T is a K.,True,No
521,F is a E.,F is the same as K.,"Given the previous statements, is K a E?",Yes,K is a E.,True,No
1343,D is a S.,D is the same as J.,"Given the previous statements, is J a R?",No,J is not a R.,False,No
1670,G is a P.,G is the same as T.,"Given the previous statements, is T a Z?",No,T is not a Z.,False,No
1639,G is a R.,G is the same as X.,"Given the previous statements, is X a Y?",No,X is not a Y.,False,No
903,J is a R.,J is the same as V.,"Given the previous statements, is V a R?",Yes,V is a R.,True,No
1380,D is a L.,D is the same as R.,"Given the previous statements, is R a T?",No,R is not a T.,False,No
454,E is a Y.,E is the same as S.,"Given the previous statements, is S a Y?",Yes,S is a Y.,True,No
1900,I is a Q.,I is the same as P.,"Given the previous statements, is P a B?",No,P is not a B.,False,No
1870,I is a Z.,I is the same as Q.,"Given the previous statements, is Q a A?",No,Q is not a A.,False,No
1258,C is a T.,C is the same as F.,"Given the previous statements, is F a Z?",No,F is not a Z.,False,No
222,C is a W.,C is the same as L.,"Given the previous statements, is L a W?",Yes,L is a W.,True,No
1868,I is a S.,I is the same as G.,"Given the previous statements, is G a B?",No,G is not a B.,False,No
1296,C is a X.,C is the same as Q.,"Given the previous statements, is Q a W?",No,Q is not a W.,False,No
999,J is a Y.,J is the same as C.,"Given the previous statements, is C a Y?",Yes,C is a Y.,True,No
607,G is a D.,G is the same as W.,"Given the previous statements, is W a D?",Yes,W is a D.,True,No
12,A is a P.,A is the same as K.,"Given the previous statements, is K a P?",Yes,K is a P.,True,No
1759,H is a L.,H is the same as M.,"Given the previous statements, is M a U?",No,M is not a U.,False,No
423,E is a S.,E is the same as D.,"Given the previous statements, is D a S?",Yes,D is a S.,True,No
1049,A is a Y.,A is the same as H.,"Given the previous statements, is H a O?",No,H is not a O.,False,No
59,A is a R.,A is the same as Z.,"Given the previous statements, is Z a R?",Yes,Z is a R.,True,No
1182,B is a O.,B is the same as S.,"Given the previous statements, is S a V?",No,S is not a V.,False,No
736,H is a S.,H is the same as K.,"Given the previous statements, is K a S?",Yes,K is a S.,True,No
957,J is a B.,J is the same as G.,"Given the previous statements, is G a B?",Yes,G is a B.,True,No
1626,G is a H.,G is the same as R.,"Given the previous statements, is R a X?",No,R is not a X.,False,No
1698,G is a W.,G is the same as I.,"Given the previous statements, is I a C?",No,I is not a C.,False,No
1188,B is a Y.,B is the same as Z.,"Given the previous statements, is Z a K?",No,Z is not a K.,False,No
1778,H is a Z.,H is the same as I.,"Given the previous statements, is I a M?",No,I is not a M.,False,No
1149,B is a L.,B is the same as T.,"Given the previous statements, is T a K?",No,T is not a K.,False,No
1801,I is a L.,I is the same as B.,"Given the previous statements, is B a E?",No,B is not a E.,False,No
403,E is a H.,E is the same as X.,"Given the previous statements, is X a H?",Yes,X is a H.,True,No
418,E is a F.,E is the same as S.,"Given the previous statements, is S a F?",Yes,S is a F.,True,No
1537,F is a A.,F is the same as H.,"Given the previous statements, is H a L?",No,H is not a L.,False,No
1774,H is a B.,H is the same as E.,"Given the previous statements, is E a L?",No,E is not a L.,False,No
1609,G is a L.,G is the same as M.,"Given the previous statements, is M a Y?",No,M is not a Y.,False,No
675,G is a L.,G is the same as B.,"Given the previous statements, is B a L?",Yes,B is a L.,True,No
